,task,valueA,valueB,action,logprobA,logprobB
925,6575,29.0,35.599999999999994,J,-2.3571086,-0.10114045
926,5408,21.0,23.5,J,-0.80043423,-0.60346895
927,13675,26.0,38.399999999999984,J,-3.660119,-0.027593575
928,9358,-10.0,-12.799999999999997,J,-1.292475,-0.3233502
929,3437,18.0,13.7,J,-0.8906365,-0.53374577
930,11754,-3.6,2.0,J,-3.3170998,-0.03795173
931,7296,-4.25,-12.15,J,-1.5385216,-0.24436457
932,10005,6.0,6.79999999999993,F,-0.30109504,-1.3562938
933,10434,-4.0,-9.6,J,-1.7930475,-0.18377846
934,6761,1.0,8.8,J,-1.7353629,-0.19813988
935,6464,14.25,15.1,J,-1.1775774,-0.37122583
936,10589,19.0,16.200000000000003,J,-0.92242783,-0.5108515
937,9055,17.0,12.600000000000001,F,-0.25463635,-1.5072113
938,1278,3.8000000000000007,3.1,J,-1.0900419,-0.41301972
939,9134,13.0,9.600000000000021,J,-0.97602814,-0.47647068
940,4720,-3.0,0.39999999999986985,J,-2.1438937,-0.12622401
941,8506,19.75,26.0,F,-0.37599504,-1.1653141
942,1404,-6.0,-5.7,J,-0.99451107,-0.46484137
943,14445,25.0,21.87,J,-3.1902452,-0.043039374
944,867,-10.0,-12.75,J,-0.7276072,-0.66397333
945,9687,28.050000000000004,33.0,F,-0.47452107,-0.979774
946,11784,24.200000000000003,22.14,J,-2.1417577,-0.12657905
947,12407,14.200000000000005,14.0,F,-0.32207406,-1.296096
948,10950,-1.0,3.5,J,-1.2019669,-0.3597676
949,1776,8.0,11.25,J,-0.9700104,-0.48056185
950,3288,-0.06,2.000000000000039,F,-0.49306583,-0.948346
951,917,14.87,9.4,F,-0.3566067,-1.2132905
952,11593,1.0,5.6000000000000005,J,-0.73427945,-0.657236
953,8478,5.0,5.30000000000001,J,-3.3687778,-0.035746988
954,9218,5.0,-1.8000000000000003,F,-0.5351951,-0.88749295
955,3108,17.8,12.25,F,-0.1773953,-1.8266375
956,9430,24.0,26.150000000000002,F,-0.649987,-0.74284244
957,720,22.0,20.800000000000026,J,-0.76991034,-0.6260162
958,12800,5.0,16.399999999999956,J,-1.4429493,-0.27270138
959,1943,-1.0,-9.780000000000001,F,-0.6795951,-0.7114784
960,808,9.0,2.7399999999999998,J,-1.3547878,-0.30104446
961,11530,17.0,9.400000000000032,F,-0.36359406,-1.1981927
962,4241,20.0,22.049999999999997,J,-0.8429523,-0.56642497
963,7937,13.850000000000001,8.400000000000002,F,-0.48676473,-0.9606866
964,13227,-1.0,2.220446049250313e-16,F,-0.4915275,-0.9509715
965,13110,23.0,26.0,J,-0.78315234,-0.6155832
966,5094,25.0,16.700000000000014,J,-2.940809,-0.055154663
967,6556,8.0,12.450000000000003,J,-0.74679524,-0.6464476
968,13145,-10.0,-12.200000000000069,J,-1.1240261,-0.39575273
969,12733,14.200000000000003,14.0,J,-1.9541692,-0.15595426
970,1379,12.0,6.800000000000001,J,-0.8561975,-0.5570681
971,87,22.0,22.0,J,-2.8202252,-0.06250535
972,6173,25.0,28.5,J,-1.280688,-0.32844615
973,9783,15.0,11.94,J,-1.1281692,-0.3940698
974,6569,6.0,2.5500000000000003,J,-3.4885087,-0.03227209
975,8599,30.200000000000003,32.6,F,-0.4538136,-1.014821
976,10995,27.75,21.0,F,-0.5691265,-0.83973825
977,8404,-6.0,-13.0,F,-0.24442264,-1.5363852
978,782,18.0,13.99999999999992,F,-0.6201363,-0.7776052
979,12704,26.0,22.75,F,-0.3082609,-1.3325709
980,5698,7.6,8.0,J,-1.2091111,-0.3660171
981,10249,21.0,21.400000000000002,F,-0.25148284,-1.5175484
982,11360,9.0,3.6,J,-0.8009963,-0.6004834
983,13841,6.699999999999996,7.0,F,-0.65160155,-0.74124604
984,13825,24.90000000000003,14.199999999999989,J,-1.2257098,-0.35041034
985,10721,8.0,9.850000000000001,J,-0.9572859,-0.48925012
986,6721,12.0,14.799999999999933,F,-0.4842373,-0.9624898
987,12248,22.999999999999986,21.3,F,-0.13925207,-2.0573554
988,14513,-7.0,-8.169999999999984,J,-0.940226,-0.49840197
989,12602,4.31,7.25,F,-0.4500887,-1.0228788
990,5427,30.0,34.59999999999999,J,-1.1578113,-0.38076305
991,2968,5.0,-5.75,F,-0.39614052,-1.1245761
992,13024,27.0,22.200000000000003,F,-0.5358453,-0.88545185
993,690,-9.6,-13.9,J,-1.1935272,-0.36392978
994,2288,-6.0,-4.1,J,-1.318798,-0.31380835
995,12488,-8.0,-8.6,F,-0.5479825,-0.86883587
996,3090,20.23,18.6,F,-0.4074626,-1.100925
997,2229,15.200000000000001,8.6,J,-1.0995057,-0.40785813
998,12007,-4.0,1.5999999999999972,F,-0.34388894,-1.2416972
999,3596,20.000000000000004,8.75,F,-0.6760627,-0.71567917
1000,8754,14.0,9.5,F,-0.11173991,-2.271102
1001,13001,13.0,14.8,J,-2.3341212,-0.10348076
1002,1330,27.0,22.5,F,-0.13145344,-2.1085775
1003,13346,18.0,21.75,J,-1.2907418,-0.32446465
1004,8603,23.0,10.599999999999993,F,-0.42839947,-1.0611519
1005,8062,7.0,7.13,J,-0.7530434,-0.640527
1006,14466,-2.0,2.55,J,-1.4814894,-0.26010546
1007,6982,4.0,3.0399999999999996,J,-0.7053706,-0.68568003
1008,618,19.0,21.599999999999984,J,-2.0471022,-0.14101742
1009,2780,28.0,25.5,F,-0.55788153,-0.85556704
1010,947,7.800000000000001,2.40000000000003,F,-0.40808356,-1.1
1011,1415,4.75,4.55,J,-1.9950178,-0.14777914
1012,8975,14.0,15.600000000000001,J,-1.0123259,-0.45500547
1013,3016,23.0,26.800000000000008,F,-0.66815984,-0.7245105
1014,14336,27.0,34.75,J,-2.134095,-0.12756136
1015,8750,-1.0,-4.800000000000001,F,-0.46777126,-0.9902732
1016,11379,7.6,8.0,J,-1.4115297,-0.28310198
1017,12756,12.60000000000002,7.0,F,-0.3001824,-1.3576299
1018,9263,30.47,38.75,J,-0.9973009,-0.46493804
1019,9756,28.0,26.799999999999997,J,-1.3160365,-0.31460607
1020,5774,29.8,27.0,J,-1.3315278,-0.30985475
1021,5950,16.0,23.47,J,-1.0855838,-0.41677585
1022,10898,27.0,15.4,J,-1.760005,-0.19201769
1023,121,6.0,-1.6,J,-0.7965693,-0.6053385
1024,711,30.0,29.400000000000006,J,-3.1631038,-0.044015437
1025,6611,11.0,9.799999999999999,J,-0.9069973,-0.5219351
1026,11371,20.0,16.200000000000003,J,-1.286847,-0.32577807
1027,6459,29.0,25.01,F,-0.18009037,-1.8121179
1028,828,4.8000000000000025,12.5,J,-0.8196981,-0.5846088
1029,164,-4.0,-2.5,F,-0.582969,-0.8210719
1030,1800,11.0,5.000000000000002,J,-1.8468059,-0.17342402
1031,5575,19.0,16.0,J,-1.3698771,-0.29573664
1032,4581,17.0,19.300000000000015,J,-0.80976903,-0.5927537
1033,887,27.0,23.899999999999977,J,-1.3129554,-0.3168226
1034,2899,14.0,10.0,J,-1.5153798,-0.25041464
1035,11349,7.0,7.0,F,-0.34675795,-1.2360564
1036,13359,-5.0,-3.1999999999999833,J,-1.4133373,-0.28114855
1037,12984,14.25,12.0,F,-0.52252066,-0.90367275
1038,5012,-6.0,-6.0,F,-0.6230952,-0.77309674
1039,9382,18.09999999999999,11.709999999999999,F,-0.28694478,-1.398001
1040,14135,-8.0,-19.01,F,-0.61772263,-0.778619
1041,267,-10.0,-6.6,J,-2.0550287,-0.13863237
1042,13033,17.0,19.499999999999996,J,-0.9708381,-0.4803033
1043,5007,19.0,15.8,J,-0.8938626,-0.52940834
1044,6668,-10.000000000000004,-2.599999999999998,J,-2.7551496,-0.06700972
1045,7552,8.000000000000039,8.0,F,-0.31769407,-1.3113456
1046,11883,8.0,4.0,F,-0.1386028,-2.107943
1047,1996,-1.0,-7.25,J,-1.3735019,-0.2941296
1048,9453,-7.25,-7.0,J,-1.1922437,-0.36406437
1049,2665,-5.200000000000001,-6.699999999999988,J,-1.3594843,-0.2997844
1050,296,26.25,31.97,J,-3.5051374,-0.03214664
1051,9255,-6.0,-4.999999999999999,J,-1.1164862,-0.39909893
1052,147,-3.0,1.3,J,-3.7912333,-0.023822187
1053,13698,3.0,6.2,F,-0.2748779,-1.4385998
1054,9942,22.0,25.41,F,-0.6822401,-0.70994633
1055,256,16.0,13.2,F,-0.61832124,-0.77972007
1056,2055,1.0,0.5999999999999996,J,-1.091474,-0.41255808
1057,4035,15.1,16.400000000000002,F,-0.37819853,-1.1636143
1058,11474,16.2,12.979999999999999,J,-3.5546374,-0.02978663
1059,9913,30.0,31.500000000000004,F,-0.5380347,-0.8818504
1060,3792,19.0,7.0,F,-0.36477748,-1.1938285
1061,7050,-0.7999999999999998,5.8,J,-1.9804335,-0.15014651
1062,3365,20.0,19.25,J,-2.1393716,-0.12681279
1063,1857,25.0,25.0,J,-0.8994311,-0.5257289
1064,1056,-4.0,-13.25,F,-0.40632176,-1.1019728
1065,5042,-3.2199999999999998,8.8,J,-1.5464102,-0.24159026
1066,12095,-5.75,-6.819999999999999,J,-0.8632533,-0.55133605
1067,6361,14.299999999999999,15.0,F,-0.28870416,-1.3905909
1068,13717,25.0,20.75,F,-0.6054259,-0.7936325
1069,5517,-6.0,-13.599999999999998,J,-0.847633,-0.56328076
1070,4269,30.0,26.8,F,-0.6616982,-0.72978777
1071,5452,17.650000000000002,12.25,F,-0.08927298,-2.4798825
1072,11345,16.0,19.06,J,-1.0038352,-0.46078444
1073,9899,23.0,33.0,F,-0.5092566,-0.9264281
1074,13255,24.0,24.6,J,-1.0043937,-0.45970368
1075,112,14.0,16.0,J,-0.8384501,-0.5709416
1076,3125,27.0,27.91,J,-2.3118112,-0.1057575
1077,225,21.8,18.599999999999998,J,-1.0512515,-0.43321344
1078,5612,28.0,27.5,F,-0.38382775,-1.1491171
1079,13910,-6.0,-7.300000000000001,J,-1.0810636,-0.41722718
1080,8955,5.9,7.74,J,-2.9078372,-0.057797965
1081,2608,7.0,1.0,F,-0.31887227,-1.3055218
1082,11257,-4.95,-6.6499999999999995,F,-0.5933471,-0.8090635
1083,11612,16.000000000000014,15.7,F,-0.6286259,-0.76548874
1084,5983,6.6000000000000005,1.2999999999999998,F,-0.24692151,-1.5286357
1085,10906,1.0,-1.600000000000005,J,-0.9095934,-0.5190008
1086,5148,22.0,15.75,J,-1.6768064,-0.208865
1087,2842,-1.7999999999999998,0.9999999999999998,J,-1.0992135,-0.40804195
1088,13732,16.25,16.0,J,-1.5239282,-0.25021124
1089,8996,5.95,14.8,F,-0.26443943,-1.4670141
1090,6993,18.0,14.25,F,-0.41880494,-1.0806216
1091,539,23.0,23.0,F,-0.32130626,-1.2997999
1092,13506,8.8,9.0,J,-3.3718972,-0.0372342
1093,9954,3.8,-1.2000000000000006,J,-1.1153374,-0.4000987
1094,2272,0.0,-6.93,F,-0.25855392,-1.4871821
1095,4092,10.0,21.400000000000006,J,-0.91927344,-0.5125122
1096,6217,15.05,15.200000000000001,F,-0.33681554,-1.2588985
1097,12470,-9.0,-8.200000000000001,J,-1.6118796,-0.22466862
1098,8710,29.0,28.29999999999992,F,-0.3854911,-1.1457382
1099,7477,2.0,-0.99999999999999,F,-0.22831182,-1.6032697
1100,4337,26.8,26.35,F,-0.184302,-1.7945964
1101,14468,29.200000000000003,26.999999999999893,F,-0.3160279,-1.3138239
1102,52,-10.0,-15.8,J,-0.73133963,-0.66049117
1103,3782,16.25,8.95,J,-0.9619167,-0.4843424
1104,530,-0.28,1.75,J,-0.9895502,-0.4675842
1105,1552,7.050000000000001,10.0,J,-5.0105386,-0.007933258
1106,4537,17.0,15.5,J,-1.4023364,-0.28426972
1107,13273,15.879999999999999,17.399999999999938,F,-0.45674998,-1.008462
1108,9907,-10.0,-5.0,J,-1.8154137,-0.17947994
1109,1868,19.85,20.0,J,-2.3353748,-0.10370731
1110,11075,11.200000000000003,11.0,F,-0.5004928,-0.938318
1111,12766,12.0,11.4,F,-0.28811166,-1.3949898
1112,13068,17.0,19.999999999999943,F,-0.1737594,-1.8484983
1113,3235,0.25,1.799999999999999,F,-0.38544095,-1.1451417
1114,11172,7.800000000000001,4.800000000000001,F,-0.39633515,-1.1227155
1115,10569,-6.25,0.7999999999999998,J,-2.4750848,-0.089351445
1116,8805,9.0,13.0,J,-1.0164832,-0.45388025
1117,9192,10.0,3.200000000000001,F,-0.31600478,-1.3131647
1118,7637,-8.200000000000001,-1.1099999999999999,F,-0.5949553,-0.8064489
1119,2719,22.0,22.0,J,-0.7894575,-0.6100675
1120,9984,-3.89999999999997,3.6699999999999995,J,-1.3283789,-0.30985376
1121,13729,21.0,16.25,J,-0.78955114,-0.60913783
1122,4177,-5.0,-5.800000000000001,J,-1.1236854,-0.3961367
1123,8016,9.0,2.0,F,-0.51178616,-0.9202622
1124,1684,-9.0,-9.6,J,-0.97401226,-0.47751138
1125,7098,22.0,17.900000000000002,F,-0.28529352,-1.4047954
1126,12103,20.000000000000004,12.400000000000002,F,-0.16582242,-1.8908706
1127,3238,2.17,-3.4,F,-0.1471821,-2.0090194
1128,11614,13.0,10.1,F,-0.4069101,-1.1039907
1129,6271,1.0,-3.599999999999996,F,-0.16296051,-1.9078898
1130,5089,-5.0,-3.500000000000041,F,-0.66426075,-0.7272881
1131,12500,-9.8,-12.200000000000006,F,-0.14220463,-2.0450273
1132,12709,-10.0,-14.5,F,-0.6599993,-0.73172134
1133,2625,1.75,6.75,J,-1.7190979,-0.19905548
1134,166,4.4,4.0,F,-0.28305912,-1.4091024
1135,1323,-8.0,-8.88,J,-1.6569027,-0.21343453
1136,10689,-8.0,-14.000000000000004,F,-0.5144603,-0.9152706
1137,6364,12.8,6.999999999999852,F,-0.6854635,-0.70552593
1138,700,2.0,-1.800000000000061,J,-1.9543253,-0.15498605
1139,3491,22.0,17.319999999999997,F,-0.5571038,-0.8568293
1140,3997,22.0,20.509999999999998,J,-0.80932647,-0.5933173
1141,3817,2.0,7.0,J,-1.7709166,-0.18841226
1142,7562,-5.0,-9.75,J,-0.7530713,-0.64069897
1143,3720,16.0,23.0,J,-0.7700428,-0.6272243
1144,5109,18.200000000000003,23.399999999999995,J,-0.9392464,-0.5004228
1145,10805,-7.000000000000001,-5.2,J,-0.82126945,-0.5836348
1146,11289,22.9,17.45,F,-0.007452032,-5.0441165
1147,11938,-7.239999999999999,-14.3,J,-1.4417341,-0.271753
1148,13182,3.0,5.6000000000000085,J,-1.3485411,-0.30267707
1149,8406,-0.20000000000000018,2.4000000000000004,J,-2.4444683,-0.09210935
1150,2997,28.720000000000002,27.1,F,-0.34628627,-1.2366815
1151,7313,23.0,26.400000000000002,J,-0.87887335,-0.54108775
1152,10518,-10.0,-3.5,F,-0.55381095,-0.86001945
1153,6371,14.0,10.5,F,-0.06555148,-2.8124776
1154,9601,0.16,13.75,J,-0.71582586,-0.6746682
1155,14005,-1.1000000000000005,2.8,J,-1.8818417,-0.1667938
1156,8832,24.0,28.200000000000003,J,-2.6063046,-0.07775451
1157,9343,25.0,23.5,F,-0.57477844,-0.83204263
1158,10122,4.799999999999997,15.100000000000001,J,-3.2665458,-0.039858263
1159,13015,26.0,21.450000000000003,J,-0.7662858,-0.6307037
1160,8979,26.0,28.200000000000028,J,-2.5640328,-0.0811083
1161,5353,12.25,17.9,J,-2.7533612,-0.067867786
1162,9701,16.75,21.31,F,-0.6304313,-0.7649919
1163,9722,-2.6000000000000005,-11.4,F,-0.4655981,-0.9942417
1164,524,13.99,2.25,F,-0.06204443,-2.8515112
1165,11567,-6.0,-8.8,J,-2.2251196,-0.11577708
1166,13054,17.0,21.69999999999999,J,-2.510115,-0.08598825
1167,7322,6.0,-0.40000000000000036,J,-0.9461597,-0.49555242
1168,6109,16.0,12.799999999999999,J,-1.0577686,-0.42937836
1169,5841,8.799999999999997,9.25,J,-2.2340252,-0.11520399
1170,10504,27.0,24.5,F,-0.48540103,-0.96207315
1171,4647,12.0,3.2000000000000357,F,-0.6217056,-0.7760702
1172,11610,29.650000000000002,24.5,J,-0.7554356,-0.63844544
1173,1802,12.0,13.75,F,-0.68185735,-0.7080434
1174,679,19.0,28.00000000000004,J,-1.8915523,-0.16505274
1175,7320,13.3,13.0,J,-1.0145642,-0.45363498
1176,4796,22.0,17.7,F,-0.579962,-0.8264707
1177,1468,7.700000000000001,14.800000000000002,F,-0.40885833,-1.0972033
1178,4326,-8.200000000000003,-4.999999999999955,J,-0.91957694,-0.5118583
1179,1679,22.999999999999986,26.450000000000003,J,-2.5529664,-0.08283172
1180,7227,-9.0,-2.0,F,-0.34587207,-1.2357875
1181,10476,13.0,13.0,F,-0.40421084,-1.1089542
1182,3196,-3.0,-3.3,J,-0.9614984,-0.48494452
1183,8517,-5.0,-5.100000000000048,J,-0.95573854,-0.48858312
1184,12999,2.0,2.4000000000000004,J,-1.3264804,-0.31098595
1185,12466,-10.0,-15.5,F,-0.2427641,-1.5419478
1186,14362,-5.0,0.2999999999999998,J,-1.271765,-0.33148316
1187,10702,6.0,12.5,F,-0.60942304,-0.78924704
1188,1963,9.750000000000002,12.200000000000001,F,-0.6357874,-0.7596259
1189,7948,27.0,27.5,F,-0.27938947,-1.4201347
1190,14079,-10.0,-13.79999999999998,J,-1.3221221,-0.3126416
1191,765,30.0,31.400000000000002,J,-0.9996441,-0.46232203
1192,12861,17.0,7.85,F,-0.63936394,-0.7547956
1193,5456,21.0,17.0,F,-0.19352777,-1.756209
1194,2279,22.0,24.0,F,-0.6338502,-0.76252
1195,10198,3.0,9.5,F,-0.43900222,-1.0412724
1196,12490,14.0,13.02,J,-0.7340168,-0.65871555
1197,6819,5.41,4.15,F,-0.6650887,-0.7259961
1198,14544,9.850000000000001,15.700000000000001,F,-0.30810773,-1.3371968
1199,4320,-2.0,-4.5,J,-1.1047646,-0.4053437
1200,13355,-5.0,-1.75,F,-0.67702067,-0.7138725
1201,4637,21.250000000000004,26.59,J,-0.9367106,-0.5006078
1202,9588,13.95,19.19999999999992,F,-0.5734344,-0.8351217
1203,6210,-10.0,-20.6,J,-0.7025896,-0.6871334
1204,7655,12.0,5.23,J,-0.97890466,-0.47540274
1205,1200,16.18,16.0,F,-0.35208222,-1.2206802
1206,3310,11.0,3.25,F,-0.4457564,-1.0305991
1207,4849,-2.0,-8.09,J,-0.82176954,-0.58263093
1208,350,22.0,33.800000000000004,J,-1.2232609,-0.3523777
1209,12782,-4.0,-10.25,J,-0.9033428,-0.52329314
1210,13848,7.0,4.0,J,-1.4255874,-0.27749428
1211,2414,14.999999999999996,15.0,J,-1.4501457,-0.2705174
1212,11456,22.75,21.0,J,-0.77503914,-0.62140507
1213,10046,-1.0,-4.199999999999995,J,-1.1783684,-0.37009698
1214,523,15.0,16.999999999999968,F,-0.49322847,-0.9499411
1215,12283,-2.1999999999999993,-1.199999999999998,F,-0.68218213,-0.70909584
1216,1255,13.8,11.8,J,-0.97339404,-0.47812998
1217,12684,28.0,25.88,J,-1.3916022,-0.28918222
1218,10546,12.0,13.850000000000001,J,-1.0489384,-0.43547514
1219,7971,26.0,27.8,J,-2.8990443,-0.057869516
1220,3244,-5.0,-4.5,J,-1.4537287,-0.2683258
1221,6760,-9.0,-14.600000000000001,J,-0.9372366,-0.50032306
1222,9130,24.0,17.6,F,-0.6306696,-0.7653293
1223,396,11.0,17.0,J,-0.91863704,-0.51267123
1224,2150,27.0,33.0,J,-1.0321436,-0.44435966
1225,853,22.75,26.400000000000006,F,-0.596724,-0.80373317
1226,2540,23.0,24.25,F,-0.6010928,-0.8003231
1227,5873,21.0,9.0,J,-0.7524796,-0.6413155
1228,12731,8.0,9.200000000000014,J,-2.3929918,-0.09726231
1229,5160,12.0,16.06,J,-1.3985531,-0.2869208
1230,13473,21.0,21.85,F,-0.44702244,-1.0266685
1231,11783,7.0,10.700000000000001,J,-1.9545535,-0.15552913
1232,2912,-2.0,-0.3999999999999986,J,-1.812635,-0.18004656
1233,2405,18.95,22.750000000000004,F,-0.5214304,-0.9056448
1234,5830,-4.0,-14.100000000000001,J,-1.2858778,-0.32597417
1235,865,18.0,21.1,J,-1.2765776,-0.33025405
1236,11647,25.0,16.25,J,-1.2410544,-0.34454623
1237,13855,1.0,6.489999999999999,J,-2.7088175,-0.071134515
1238,11155,28.0,31.25,J,-0.95890325,-0.48828974
1239,992,2.0,5.1499999999999995,J,-1.2964699,-0.3221581
1240,2005,27.0,30.5,J,-2.2054594,-0.11819513
1241,11977,-3.0,0.5999999999999996,J,-1.7139164,-0.2005248
1242,1074,5.49,-1.3399999999999999,J,-1.7885691,-0.18465379
1243,9695,12.0,16.400000000000013,J,-1.2597672,-0.33622897
1244,5166,-7.0,-0.2499999999999999,F,-0.30158722,-1.3514434
1245,1689,10.950000000000001,14.25,F,-0.092459135,-2.4411585
1246,5686,21.0,15.0,J,-1.3073952,-0.31972536
1247,2326,-6.0,-10.4,J,-0.8694098,-0.54685897
1248,8676,13.59,14.6,F,-0.17713591,-1.8276875
1249,13941,20.75,20.01,J,-2.58143,-0.080668986
1250,9845,-0.20000000000000284,-8.400000000000029,F,-0.6867513,-0.7039881
1251,8415,-3.0,-15.18999999999997,F,-0.38408902,-1.1480242
1252,7445,-3.0,-8.47,J,-0.98993903,-0.46772987
1253,10994,-4.4,-7.8,J,-2.3399603,-0.10258036
1254,2967,13.0,10.600000000000001,J,-0.9386581,-0.50075567
1255,12300,-4.0,-7.15,J,-1.2203113,-0.35237217
1256,953,0.75,0.20000000000000062,F,-0.6048369,-0.79332
1257,4494,26.200000000000003,31.25,J,-1.8640257,-0.17049655
1258,6990,29.000000000000007,35.5,J,-1.099318,-0.4088312
1259,10,-5.0,-8.950000000000001,F,-0.26531854,-1.4634291
1260,7549,-1.0,2.7500000000000036,J,-0.8866423,-0.5340288
1261,6274,-8.0,-6.75,J,-1.5479631,-0.24099544
1262,13786,0.0,-3.3999999999999986,J,-1.2242757,-0.3510267
1263,13750,-6.0,0.010000000000000002,J,-2.4737198,-0.08909632
1264,6124,28.0,30.000000000000004,J,-0.79582554,-0.6047836
1265,7543,11.0,9.25,F,-0.22894928,-1.5998579
1266,7574,9.0,10.99999999999987,J,-1.0125742,-0.45502472
1267,3993,-7.0,-10.58,F,-0.37207684,-1.1740435
1268,10076,-1.75,-6.0,J,-1.7313848,-0.19637913
1269,7841,3.0,4.6,J,-1.3051,-0.31929058
1270,6405,26.0,20.899999999999956,F,-0.3607839,-1.2026342
1271,4076,-1.0,-6.399999999999991,J,-1.0278882,-0.44658163
1272,5481,20.0,14.399999999999988,J,-0.86606205,-0.5501422
1273,1975,-4.799999999999988,-2.0,F,-0.6896961,-0.7004334
1274,11915,-6.300000000000001,-6.75,F,-0.46347314,-0.99774724
1275,4450,14.0,10.9,F,-0.51082975,-0.9235438
1276,1456,15.87,7.600000000000001,F,-0.15734196,-1.9434872
1277,11697,-8.8,-8.0,F,-0.29665974,-1.3709557
1278,8685,9.100000000000017,8.200000000000001,J,-2.0168207,-0.14579643
1279,13575,28.0,30.59999999999999,J,-2.5381277,-0.08573716
1280,7739,16.0,18.0,J,-2.7061837,-0.07012027
1281,1992,22.0,18.400000000000002,F,-0.32730535,-1.2852426
1282,3503,9.0,10.6,J,-0.94704986,-0.4948443
1283,10209,23.0,26.0,J,-1.4917846,-0.257813
1284,7881,-6.0,-11.999999999999988,J,-1.1170757,-0.39929834
1285,3222,4.0,-2.9000000000000004,F,-0.08731328,-2.514194
1286,13224,12.0,12.75,F,-0.5343169,-0.88730615
1287,527,-1.0,-5.2,J,-1.3727812,-0.29439297
1288,3197,7.0,6.8000000000000105,J,-0.96429956,-0.48376977
1289,13546,24.200000000000003,22.01,J,-1.0387161,-0.44098735
1290,14387,-9.0,-5.399999999999954,J,-2.0645149,-0.13687027
1291,1041,6.0,10.2,F,-0.17993608,-1.8201661
1292,13104,6.0,9.600000000000001,J,-1.2776103,-0.32957315
1293,3597,17.0,15.5,J,-0.79871887,-0.602241
1294,1815,16.0,11.200000000000001,F,-0.6007154,-0.8003672
1295,11246,11.0,17.2,F,-0.21727249,-1.6464374
1296,13189,-4.199999999999999,-2.1500000000000004,J,-1.2797964,-0.32899255
1297,4466,-5.0,-10.799999999999999,J,-1.1616313,-0.3783415
1298,10755,4.0,4.6000000000000005,J,-0.85782313,-0.55628663
1299,5403,7.0,0.40000000000000013,F,-0.2455346,-1.535625
1300,10329,27.999999999999975,28.0,F,-0.32675993,-1.285769
1301,448,-4.0,-5.27,F,-0.6336891,-0.760648
1302,2874,-1.0,3.7999999999999226,J,-2.0210958,-0.14380969
1303,11074,23.15,30.0,J,-1.0149221,-0.45434675
1304,10961,14.0,12.500000000000002,J,-0.8177934,-0.5864112
1305,11756,-0.25,-4.75,F,-0.3265555,-1.2851555
1306,221,13.0,13.850000000000001,J,-1.0058497,-0.45978335
1307,162,8.200000000000001,9.25,F,-0.3912187,-1.1342961
1308,591,26.1,26.0,F,-0.29043302,-1.384349
1309,10195,16.0,13.600000000000001,F,-0.47533476,-0.9787384
1310,9006,1.1999999999999993,6.1,J,-1.2229668,-0.3515383
1311,4316,-5.0,-4.84,J,-1.2155869,-0.35440755
1312,2859,4.0,4.0,J,-1.0343252,-0.44276497
1313,13892,-7.0,-3.5,J,-1.0884314,-0.4129018
1314,4366,0.1999999999999993,-5.4,F,-0.39844692,-1.1186389
1315,7828,7.2,2.2000000000000006,J,-1.3209306,-0.31319258
1316,2057,-10.0,-15.75,J,-0.9597431,-0.48603782
1317,8431,9.0,3.5,F,-0.3784285,-1.161606
1318,6549,27.0,24.0,F,-0.5432987,-0.874836
1319,7871,28.0,22.6,J,-0.7590565,-0.63900876
1320,13863,-0.39999999999999947,-8.68,F,-0.29520178,-1.3711723
1321,9195,14.0,13.4,J,-1.3513538,-0.30408582
1322,11080,29.0,28.0,J,-0.85223794,-0.56046045
1323,6219,0.0,8.600000000000001,J,-2.1004603,-0.13179903
1324,445,-4.0,0.0,J,-1.4308963,-0.2752835
1325,10864,2.0,-6.0,F,-0.060515072,-2.872213
1326,14370,-2.0,-7.5,J,-0.7871916,-0.6117202
1327,5912,25.200000000000003,25.0,J,-0.81219625,-0.5899826
1328,6042,8.0,8.599999999999994,J,-1.0122821,-0.45540324
1329,12876,14.900000000000004,19.800000000000004,J,-0.999413,-0.4625534
1330,7521,14.4,14.0,F,-0.5496053,-0.86669344
1331,536,10.200000000000001,5.25,J,-1.7062182,-0.20236735
1332,3767,-1.0,-6.9,J,-0.872512,-0.5448476
1333,7128,5.0,4.94,J,-1.741315,-0.19458504
1334,3891,30.0,30.1,J,-1.01399,-0.4559056
1335,14049,26.0,23.25,J,-1.2792984,-0.32890376
1336,9468,10.0,16.029999999999998,F,-0.26481616,-1.4668863
1337,11397,0.0,-5.0,F,-0.3937974,-1.1284232
1338,10311,30.0,38.14999999999999,J,-0.8235314,-0.5812161
1339,13176,5.199999999999999,11.800000000000008,J,-1.4866749,-0.25845498
1340,8052,4.0,-1.13,J,-0.7949621,-0.6052038
1341,11448,14.0,9.999999999999998,F,-0.5969258,-0.8064003
1342,12599,12.0,13.400000000000002,J,-1.5084972,-0.2520055
1343,11106,27.0,23.5,J,-0.7362894,-0.6565442
1344,14173,30.0,30.0,J,-2.679894,-0.072213784
1345,10593,7.2,11.200000000000001,F,-0.6750185,-0.7163212
1346,11852,18.0,25.45,J,-1.1854326,-0.36787513
1347,3304,25.0,27.25,F,-0.50512475,-0.92926097
1348,9393,4.0,1.94,J,-1.1108433,-0.4027658
1349,2014,8.200000000000001,6.2,J,-1.7961448,-0.18416627
1350,2771,11.0,6.0,J,-0.8493778,-0.56268144
1351,5500,6.4,6.0,J,-1.3267652,-0.31163228
1352,2385,25.0,13.2,F,-0.43340063,-1.0511001
1353,6114,9.000000000000002,11.85,J,-2.519215,-0.0865839
