,task,valueA,valueB,action,logprobA,logprobB
2895,10853,1.0,1.2000000000000002,J,-1.8878198,-0.26621762
2896,7454,-9.0,-9.75,J,-2.1724894,-0.19481787
2897,13924,10.0,18.8,J,-1.9829129,-0.26329798
2898,938,9.850000000000001,7.4,J,-1.8439693,-0.31074056
2899,435,-1.0,-1.2000000000000028,J,-2.141137,-0.15743236
2900,10591,-1.8000000000000003,-2.75,J,-2.238583,-0.19083847
2901,339,22.6,21.999999999999993,J,-1.9669914,-0.17710325
2902,7574,9.0,10.99999999999987,J,-1.7865295,-0.21539319
2903,6175,3.0,14.0,J,-2.2169952,-0.20138179
2904,39,1.0,4.799999999999999,J,-2.0663035,-0.17624706
2905,85,10.100000000000001,11.75,J,-1.9226595,-0.2697265
2906,414,-6.000000000000002,-4.75,J,-1.7527243,-0.29284263
2907,11838,21.99999999999998,18.10000000000003,J,-1.6869463,-0.24827224
2908,10820,-7.0,-1.9999999999999993,J,-2.1820905,-0.17403494
2909,6279,2.0,1.5500000000000003,J,-2.2086291,-0.15099283
2910,3964,13.0,17.0,J,-2.1459243,-0.15956561
2911,1675,23.0,23.0,J,-2.0053918,-0.23586555
2912,10632,2.92,-0.25,J,-2.263821,-0.19253847
2913,3648,-2.0,-4.25,J,-1.601595,-0.25776875
2914,1950,14.0,10.5,J,-2.07773,-0.23372549
2915,7192,30.0,24.75,J,-1.3623363,-0.3962757
2916,12616,-6.0,-8.800000000000002,J,-1.9072123,-0.22690777
2917,12240,1.0,6.000000000000001,J,-1.5859503,-0.33682194
2918,11063,14.0,15.200000000000003,J,-2.0137517,-0.1907206
2919,7687,0.0,-7.700000000000001,J,-1.7909744,-0.21474242
2920,11492,24.650000000000002,33.62,J,-2.1584566,-0.20821859
2921,13642,-5.0,-15.799999999999978,J,-1.8070508,-0.21794535
2922,9920,12.0,9.8,J,-2.0139623,-0.18319084
2923,14538,15.0,15.16,J,-1.8012619,-0.2845155
2924,12284,-9.0,-14.400000000000002,J,-2.1485949,-0.18627463
2925,346,3.0,11.75,J,-1.5736558,-0.32822686
2926,9683,18.0,18.6,J,-1.9085813,-0.24927664
2927,1361,29.0,28.599999999999923,J,-1.8263286,-0.22264698
2928,13644,26.900000000000002,27.600000000000023,J,-1.4801832,-0.3526959
2929,1833,9.0,2.3000000000000003,J,-2.1053967,-0.16079846
2930,2704,-9.0,-0.5999999999999996,J,-1.881135,-0.20207037
2931,11522,-6.0,-1.4000000000000004,J,-1.7293445,-0.2599909
2932,7474,23.0,26.75,J,-2.069631,-0.22274366
2933,8811,5.0,4.12,J,-2.1107984,-0.16392286
2934,13091,9.0,22.5,J,-1.7717077,-0.22812198
2935,2632,13.0,18.900000000000034,J,-1.748016,-0.2825045
2936,8578,22.0,17.89999999999998,J,-2.03414,-0.18261966
2937,12177,5.37,7.800000000000001,J,-2.0484886,-0.1725474
2938,2020,3.0,-3.3999999999999773,J,-1.7423928,-0.22901365
2939,6790,23.0,23.0,J,-1.945845,-0.21045433
2940,1768,-5.0,-2.0000000000000036,J,-2.3672113,-0.1747799
2941,5422,27.69,31.0,J,-2.3006656,-0.1389701
2942,9875,-4.0,-12.8,J,-2.2607486,-0.16331366
2943,12711,12.0,20.86,J,-1.685915,-0.31381327
2944,2209,30.0,24.39999999999998,J,-1.8830146,-0.26018703
2945,89,18.0,16.000000000000018,J,-1.9239995,-0.20083714
2946,13854,-3.0500000000000003,-4.1499999999999995,J,-1.8139309,-0.21764983
2947,11192,19.89999999999999,13.800000000000002,J,-2.1761575,-0.21375339
2948,9636,-9.0,-6.5,J,-1.8021142,-0.22135237
2949,2951,1.0,1.0,J,-1.7686424,-0.22154799
2950,5069,11.0,9.5,J,-1.4405278,-0.35964957
2951,12235,26.000000000000004,24.1,J,-2.2372172,-0.14173639
2952,10237,-5.0,-9.200000000000001,J,-2.0194979,-0.1978695
2953,12301,-1.0,1.1999999999999993,J,-1.8293709,-0.20730442
2954,7725,8.7,7.8000000000000025,J,-2.0952287,-0.17001115
2955,6598,-4.0,-2.36,J,-2.2866776,-0.17270018
2956,10581,-7.0,-7.0,J,-1.7235744,-0.22560973
2957,1561,6.0,0.5500000000000007,J,-2.1515903,-0.16185564
2958,3882,27.25,26.6,J,-2.0636978,-0.18132606
2959,702,-8.3,-1.600000000000001,J,-1.7864655,-0.21776083
2960,3975,-9.0,-0.7999999999999878,J,-2.2330813,-0.18701029
2961,6985,3.0,2.5,J,-2.3042257,-0.17694551
2962,954,13.0,24.6,J,-2.0034304,-0.18340805
2963,9245,2.0,3.9,J,-2.1198473,-0.15951157
2964,5706,6.0,6.200000000000001,J,-1.9273629,-0.24206014
2965,13842,-3.0,2.40000000000003,J,-2.1930768,-0.1923122
2966,8754,14.0,9.5,J,-2.043329,-0.18473992
2967,6179,5.0,2.5,J,-1.8795016,-0.20186153
2968,63,-9.0,-15.31,J,-2.2975998,-0.17734534
2969,2018,26.0,21.950000000000003,J,-1.8820778,-0.26220956
2970,14447,7.200000000000003,9.860000000000001,J,-2.1033337,-0.20915739
2971,504,21.0,25.400000000000002,J,-1.7747934,-0.22811398
2972,12833,23.0,25.899999999999988,J,-2.1025321,-0.17171845
2973,678,19.0,28.00000000000004,J,-1.9050626,-0.19865885
2974,6340,7.0,14.5,J,-2.0278032,-0.17599861
2975,6287,17.0,17.0,J,-2.2005038,-0.20156631
2976,9003,14.000000000000002,4.8500000000000005,J,-2.3590474,-0.16415392
2977,3573,-7.0,-18.75,J,-1.5212646,-0.33812672
2978,9002,1.0,4.5,J,-2.1763377,-0.19834176
2979,1022,-5.0,-3.54,J,-1.5586886,-0.2861666
2980,2423,28.84,25.000000000000007,J,-2.4078128,-0.16975378
2981,11239,3.0,8.75,J,-2.2241294,-0.19257909
2982,11269,10.3,13.950000000000001,J,-1.9357133,-0.25976804
2983,13586,14.0,7.279999999999999,J,-1.7208813,-0.31953526
2984,3986,2.0,11.000000000000004,J,-2.3344092,-0.18195212
2985,5622,18.0,23.25,J,-1.5118568,-0.34341398
2986,6827,7.0,2.3000000000000003,J,-1.7284813,-0.2677022
2987,3751,4.0,4.25,J,-2.2146258,-0.15138851
2988,6696,-8.0,-9.8,J,-2.3710485,-0.16298723
2989,7369,25.0,26.0,J,-1.9152375,-0.19054824
2990,1902,8.75,3.92,J,-1.8981341,-0.201704
2991,13546,24.200000000000003,22.01,J,-1.4625745,-0.37433973
2992,2506,-0.25,-1.7000000000000002,J,-2.254943,-0.18920328
2993,14515,28.0,30.000000000000004,J,-1.8951904,-0.2691567
2994,273,-1.0,2.7,J,-2.1622982,-0.1940022
2995,14010,-6.0,-2.8000000000000043,J,-1.7588538,-0.27131078
2996,6737,6.0,2.50000000000002,J,-2.0404005,-0.17799869
2997,880,1.0,-2.1999999999999993,J,-2.0826504,-0.17449209
2998,7213,28.700000000000003,38.00000000000005,J,-2.3208694,-0.1777372
2999,14005,-1.1000000000000005,2.8,J,-1.8886702,-0.20233457
3000,9788,15.000000000000002,17.8,J,-1.9039322,-0.2560136
3001,13501,6.0,1.4499999999999962,J,-1.8664441,-0.23875877
3002,6187,18.2,20.0,J,-1.8709164,-0.24964632
3003,13740,18.0,17.85,J,-2.167611,-0.15496135
3004,13955,6.0,10.25,J,-2.3089056,-0.1730911
3005,1440,-7.2,-13.60000000000026,J,-1.8529745,-0.20551367
3006,4282,6.0,1.8500000000000005,J,-1.8615738,-0.2048024
3007,7656,-7.0,-15.599999999999964,J,-2.1680691,-0.17687358
3008,14424,22.25,31.5,J,-1.4941154,-0.3658204
3009,6040,17.0,21.200000000000003,J,-1.7858115,-0.22355771
3010,13363,30.0,29.400000000000002,J,-1.9046882,-0.2483115
3011,3554,-6.0,-10.5,J,-2.5053558,-0.14914612
3012,14053,-3.41,-6.5,J,-2.0171497,-0.18187426
3013,5839,-3.0,-4.25,J,-1.8368315,-0.21649867
3014,10477,23.0,30.899999999999988,J,-2.0123835,-0.18103506
3015,8781,1.0000000000000004,-8.75,J,-1.9466014,-0.20638041
3016,11533,0.0,-0.19999999999999973,J,-1.8548197,-0.21766709
3017,1020,17.0,8.0,J,-2.1681693,-0.19752158
3018,4722,11.0,13.799999999999997,J,-1.5044148,-0.2921843
3019,10540,14.0,25.970000000000002,J,-1.791589,-0.22492236
3020,12261,20.0,22.8,J,-1.8775284,-0.28421625
3021,13205,12.0,12.8,J,-1.9825592,-0.18786062
3022,5881,9.0,4.700000000000001,J,-1.8525325,-0.2659931
3023,13570,9.0,8.200000000000001,J,-2.0178628,-0.17726669
3024,14297,3.6000000000000014,6.199999999999999,J,-2.5811884,-0.15172122
3025,4037,1.0,0.77,J,-2.0410705,-0.1705346
3026,2965,10.0,9.0,J,-2.010893,-0.17010534
3027,823,-2.0,9.6,J,-2.0281947,-0.22786458
3028,3612,2.6000000000000005,6.5,J,-1.8835284,-0.19900753
3029,8088,-7.25,-2.25,J,-1.9076067,-0.22672711
3030,1211,2.0,5.0600000000000005,J,-2.1578822,-0.1537213
3031,6184,7.0,9.36,J,-1.7507412,-0.2835516
3032,445,-4.0,0.0,J,-2.3582127,-0.17868744
3033,1991,9.0,12.25,J,-1.5786461,-0.36435643
3034,13129,17.0,22.800000000000004,J,-2.0485759,-0.17276055
3035,10437,6.0,11.57,J,-1.5468327,-0.33041444
3036,6766,3.0,4.5,J,-1.9850953,-0.25087476
3037,3168,23.0,18.5,J,-1.9225363,-0.20039125
3038,3542,7.75,4.0,J,-1.6292566,-0.29872364
3039,12538,6.0,11.399999999999997,J,-1.6757678,-0.24244884
3040,716,30.0,24.6,J,-2.1280615,-0.1664499
3041,11197,-1.0,0.75,J,-1.933275,-0.20274608
3042,718,28.0,31.599999999999973,J,-2.5404131,-0.1181147
3043,12388,21.0,19.2,J,-1.6415377,-0.28871068
3044,13459,4.0,7.84,J,-2.0792172,-0.20623426
3045,3055,14.000000000000002,6.699999999999999,J,-1.2580572,-0.4837918
3046,2167,-3.0,-6.8,J,-1.6666234,-0.25734848
3047,10192,1.75,3.000000000000048,J,-1.5102218,-0.2949795
3048,11478,2.0,6.85,J,-2.1615407,-0.15789846
3049,4098,6.0,8.21,J,-2.1152918,-0.16577084
3050,6317,22.0,25.0,J,-1.9963684,-0.19615668
3051,4794,12.0,12.450000000000001,J,-1.8720756,-0.20633845
3052,936,7.4,0.31,J,-1.9396018,-0.19094063
3053,11913,26.0,31.800000000000004,J,-1.42613,-0.36510158
3054,6197,17.0,13.04,J,-1.95594,-0.18670629
3055,9481,7.0,3.4000000000000004,J,-2.179442,-0.15274104
3056,2725,3.0,-2.4000000000000004,J,-2.3526046,-0.1748653
3057,10699,20.0,10.799999999999997,J,-2.0564728,-0.17297085
3058,13342,27.0,27.0,J,-1.8791611,-0.25515372
3059,9885,-9.000000000000004,-13.05,J,-1.5279192,-0.28808168
3060,9304,15.0,5.25,J,-1.9724002,-0.1878056
3061,8729,24.55,27.400000000000006,J,-1.8351024,-0.20469142
3062,10006,11.0,8.6,J,-2.033269,-0.21679218
3063,2032,24.0,20.0,J,-1.8316361,-0.29098663
3064,2460,-0.75,-1.0,J,-2.4263377,-0.16223405
3065,12495,-10.25,-12.76,J,-2.056633,-0.17871481
3066,10118,30.0,38.0,J,-1.9263846,-0.19117527
3067,14116,-10.0,-12.200000000000001,J,-2.1685102,-0.18141067
3068,2055,1.0,0.5999999999999996,J,-2.4229765,-0.16710483
3069,5656,9.0,3.1999999999999975,J,-1.8773706,-0.19835064
3070,10947,21.0,21.200000000000003,J,-1.6223041,-0.25580898
3071,6825,-4.0,-6.200000000000006,J,-2.3273792,-0.1636152
3072,5382,-3.0,-0.40000000000000013,J,-1.9633316,-0.18444204
3073,8258,-0.39999999999999947,-2.75,J,-2.1046283,-0.20537937
3074,4888,11.7,4.0,J,-1.9473336,-0.24056175
3075,10927,17.85,18.0,J,-2.3084126,-0.14263362
3076,3169,23.0,18.5,J,-1.9225363,-0.20039125
3077,14316,9.0,10.600000000000001,J,-2.1171057,-0.21135187
3078,6642,7.0,4.75,J,-2.0963,-0.167566
3079,5862,10.0,10.600000000000001,J,-2.1082292,-0.1610465
3080,14419,24.0,35.75,J,-1.9743989,-0.24239467
3081,14379,15.0,5.0,J,-2.2627256,-0.18270673
3082,3487,30.0,29.25,J,-2.0211756,-0.17554228
3083,6959,17.900000000000002,21.24,J,-1.909945,-0.19997175
3084,8547,0.0,5.8,J,-1.9161891,-0.1925278
3085,10587,5.0,10.6,J,-1.893759,-0.23597445
3086,8833,19.0,12.600000000000001,J,-2.3785331,-0.18011086
3087,4062,19.0,19.0,J,-1.729884,-0.3202763
3088,878,8.0,7.65,J,-1.20956,-0.51019055
3089,12961,-4.0,-1.5,J,-1.8703063,-0.2025187
3090,3745,-9.0,-10.000000000000002,J,-1.9756945,-0.18221842
3091,13383,4.2,2.8000000000000003,J,-1.7717154,-0.27879545
3092,929,14.0,9.5,J,-1.7988743,-0.2659403
3093,968,30.0,33.269999999999996,J,-1.9447079,-0.1911135
3094,3462,19.0,13.200000000000001,J,-1.5600137,-0.27807137
3095,11488,8.0,8.0,J,-1.741721,-0.28531548
3096,4770,5.0,-2.0000000000000004,J,-2.1988897,-0.20569897
3097,3862,21.0,27.4,J,-1.3314898,-0.40972164
3098,4589,22.2,21.41,J,-1.9299577,-0.19849898
3099,10858,-6.0,-6.2,J,-2.0289128,-0.17208138
3100,7918,14.0,-0.7000000000000002,J,-2.0020878,-0.2595275
3101,5184,21.0,18.499999999999936,J,-1.5600761,-0.3418478
3102,2900,25.0,17.6,J,-1.9506103,-0.22641483
3103,9743,-7.75,-8.5,J,-2.2786188,-0.19329268
3104,13188,-7.0,-6.31,J,-2.0072236,-0.17486347
3105,284,27.000000000000004,25.5,J,-2.285532,-0.1782103
3106,5724,8.0,9.4,J,-2.1205647,-0.16673993
3107,2584,13.0,12.599999999999998,J,-1.5006965,-0.36822358
3108,7665,7.0,14.77,J,-2.10078,-0.16248181
3109,2647,-1.25,-9.400000000000006,J,-2.5053794,-0.15736756
3110,6640,24.0,18.75,J,-1.8163394,-0.26947004
3111,8337,5.0,1.25,J,-1.9635304,-0.18547057
3112,6952,9.0,11.5,J,-1.7403461,-0.3015711
3113,9338,22.6,21.5,J,-1.6777097,-0.32890242
3114,11789,-2.0,-1.9999999999999996,J,-2.3691359,-0.16977893
3115,3289,25.900000000000002,23.0,J,-1.75001,-0.2960686
3116,6937,16.0,5.550000000000001,J,-2.116916,-0.17218141
3117,939,9.850000000000001,7.4,J,-2.0811052,-0.16882525
3118,8133,0.0,-1.5,J,-2.1669888,-0.19592528
3119,12629,12.200000000000001,15.999999999999922,J,-1.5191009,-0.28907087
3120,7862,12.0,16.25,J,-2.0230181,-0.21556604
3121,8051,30.0,38.25,J,-2.1507819,-0.20216486
3122,2140,25.0,25.300000000000004,J,-1.7983592,-0.21489368
3123,13356,6.0,5.799999999999964,J,-1.8078004,-0.22705385
3124,7704,12.0,14.75,J,-1.3539851,-0.37937373
3125,2737,6.0,4.5,J,-1.6817169,-0.3119526
3126,1643,19.0,20.400000000000002,J,-1.8546606,-0.20716174
3127,8463,25.25,26.200000000000003,J,-1.8611243,-0.20746739
3128,8918,10.0,11.49,J,-2.1682916,-0.15083374
3129,6360,-1.0,-1.0,J,-1.8011155,-0.2073752
3130,11123,1.0,-1.75,J,-2.0157487,-0.2184742
3131,4719,19.0,16.5,J,-1.7404735,-0.30401975
3132,2333,4.6000000000000005,3.5,J,-1.4942681,-0.3026139
3133,11468,-5.0,-5.0,J,-1.8028901,-0.24715942
3134,8793,30.0,43.60000000000003,J,-1.8690685,-0.21023689
3135,478,-8.0,-9.15,J,-2.3506818,-0.13503513
3136,2502,9.0,6.5,J,-2.0179,-0.17996179
3137,7866,10.0,11.0,J,-2.005465,-0.1775499
3138,14388,15.0,12.2,J,-2.020787,-0.17818229
3139,4424,3.0,6.75,J,-2.0350134,-0.17519501
3140,7206,0.0,-2.6000000000000254,J,-2.3052027,-0.16923273
3141,9848,19.800000000000004,25.75,J,-1.846911,-0.27407226
3142,10318,18.0,23.6,J,-2.1876667,-0.1597088
3143,3285,5.0,7.0,J,-1.8007921,-0.24338478
3144,2590,30.0,26.0,J,-1.7039982,-0.23769154
3145,14556,28.700000000000003,23.4,J,-2.054333,-0.17128876
3146,9888,23.0,23.0,J,-2.3339157,-0.14117734
3147,5367,5.0,6.5,J,-2.0048258,-0.24814618
3148,5527,0.8000000000000007,-2.999999999999999,J,-1.914689,-0.20297138
3149,7830,24.0,27.199999999999978,J,-2.2654653,-0.14546555
3150,10013,6.0,4.84,J,-2.1407733,-0.20570725
3151,8396,-3.0,-5.799999999999967,J,-1.6957998,-0.26657668
3152,13180,17.05,16.7,J,-2.479272,-0.122481324
3153,11452,14.0,17.799999999999997,J,-2.329841,-0.19566385
3154,4025,24.0,31.550000000000004,J,-1.8287371,-0.27229592
3155,3561,1.0,7.4000000000000625,J,-1.7421271,-0.2667663
3156,7473,8.0,11.200000000000001,J,-1.819023,-0.28551283
3157,9206,6.6,-2.6,J,-2.0658584,-0.20503671
3158,4742,16.0,19.25,J,-2.1291127,-0.15922594
3159,3969,12.0,9.600000000000001,J,-1.6812031,-0.25426313
3160,13958,29.0,24.400000000000006,J,-1.9859412,-0.19054253
3161,12265,30.0,38.3999999999999,J,-1.9695337,-0.22648576
3162,120,-8.75,-13.25,J,-1.5852443,-0.30116373
3163,6186,7.0,-1.0,J,-1.9438133,-0.25043014
3164,7077,11.999999999999998,15.899999999999988,J,-1.7893726,-0.22565484
3165,10721,8.0,9.850000000000001,J,-2.42527,-0.12562828
3166,12884,19.0,12.43,J,-2.0065413,-0.23404896
3167,127,-1.0,-8.700000000000001,J,-1.8143835,-0.20743468
3168,8029,10.0,8.8,J,-1.9637465,-0.1777894
3169,13196,30.35,26.999999999999986,J,-2.0866642,-0.22991572
3170,10418,-5.800000000000001,-6.200000000000001,J,-1.7368689,-0.24022596
3171,172,28.0,24.0,J,-1.9388531,-0.26672927
3172,5261,22.0,25.0,J,-1.888278,-0.21223451
3173,8690,4.9999999999999964,9.44,J,-2.0324762,-0.22130843
3174,14548,8.8,8.8,J,-1.7236905,-0.26513904
3175,8518,18.0,12.0,J,-1.4075528,-0.44588104
3176,8628,26.0,20.6,J,-2.3999,-0.16479462
3177,11010,25.0,37.5,J,-2.053181,-0.1805043
3178,10880,22.0,23.600000000000016,J,-1.7746265,-0.24290635
3179,14265,-5.0,-14.0,J,-1.5869946,-0.31343716
3180,189,11.0,15.5,J,-2.1311965,-0.20129147
3181,3551,18.000000000000004,22.6,J,-2.4776645,-0.15520808
3182,1838,19.0,20.399999999999885,J,-1.694013,-0.23780775
3183,8625,20.200000000000003,28.5,J,-1.8297392,-0.2207066
3184,14126,10.0,-3.1999999999999993,J,-2.3068955,-0.18104671
3185,8962,1.0,0.0,J,-1.6643078,-0.3203424
3186,11884,0.0,-6.800000000000001,J,-2.5808704,-0.13445835
3187,3601,9.0,20.5,J,-1.807753,-0.27842382
3188,5498,1.0,-4.0,J,-2.3606262,-0.17158797
3189,11283,25.000000000000007,26.1,J,-2.0486596,-0.21637191
3190,1918,26.0,35.59999999999994,J,-1.8752093,-0.21164842
3191,14395,21.0,16.5,J,-2.0636296,-0.21696712
3192,6436,24.0,35.300000000000004,J,-2.070313,-0.17141384
3193,3674,17.0,7.299999999999744,J,-1.315105,-0.40858227
3194,12740,5.0,0.7499999999999996,J,-1.9029428,-0.2443897
3195,13279,29.0,31.999999999999993,J,-2.091312,-0.17317338
3196,3092,15.0,8.300000000000008,J,-2.0889566,-0.21051088
3197,13488,2.0,2.0,J,-2.0384982,-0.21516454
3198,375,24.0,27.400000000000013,J,-1.764936,-0.23414394
3199,4550,-4.0,-9.900000000000002,J,-2.1493752,-0.15701804
3200,2822,-1.0,2.2000000000000384,J,-2.1445863,-0.15834121
3201,13987,18.3,21.5,J,-1.5366714,-0.27785
3202,6547,25.0,40.2,J,-2.0785606,-0.1738967
3203,12761,12.850000000000001,21.39999999999997,J,-1.9901613,-0.19264738
3204,7218,15.0,14.75,J,-2.1270678,-0.20453666
3205,3655,-2.0,-4.0,J,-1.9860379,-0.18292013
3206,10492,28.0,33.399999999999935,J,-2.0341237,-0.18168469
3207,6067,0.0,1.0999999999997652,J,-1.5804337,-0.29537955
3208,1042,20.0,22.0,J,-1.9628468,-0.18988815
3209,2497,27.0,26.200000000000003,J,-2.036803,-0.23645869
3210,4280,13.0,16.400000000000002,J,-1.7290989,-0.36751324
3211,1876,28.99999999999999,33.0,J,-1.8125741,-0.29100966
3212,4255,0.0,-2.0,J,-2.2860742,-0.16854161
3213,9520,27.75,22.79999999999997,J,-2.376247,-0.12860723
3214,12302,1.0,-3.6000000000000005,J,-1.9522052,-0.19148402
3215,10846,12.0,7.25,J,-1.6419224,-0.26423508
3216,4903,23.25,23.0,J,-2.2791932,-0.18048783
3217,11870,7.0,6.9999999999999964,J,-2.4358904,-0.16207057
3218,2873,-1.0,3.7999999999999226,J,-1.4285365,-0.36135983
3219,1186,2.5500000000000003,6.1000000000000005,J,-1.5258263,-0.36608678
3220,11655,-6.0,-7.999999999999993,J,-1.9777784,-0.18357475
3221,2607,15.1,17.000000000000004,J,-1.1090394,-0.5563167
3222,919,-5.7,-3.0,J,-2.2174752,-0.18725243
3223,5485,-6.0,-8.7,J,-2.0829408,-0.1669262
3224,8208,0.8999999999999999,-1.600000000000001,J,-1.5902171,-0.27028596
3225,1202,18.650000000000002,22.05,J,-1.7899561,-0.30518037
3226,14313,21.0,12.4,J,-1.7728397,-0.281894
3227,13567,7.0,-0.25,J,-2.0797746,-0.16709588
3228,13384,23.68,25.0,J,-1.3938806,-0.37678793
3229,4106,10.0,10.75,J,-2.0035796,-0.22726403
3230,5992,11.0,14.5,J,-1.53102,-0.30979997
3231,6629,3.0,-8.25,J,-2.0722802,-0.17036738
3232,358,27.399999999999977,26.149999999999995,J,-1.2676587,-0.461204
3233,1563,13.0,12.5,J,-1.9306815,-0.24497542
3234,7753,9.0,0.1200000000000001,J,-1.984849,-0.22622319
3235,4996,13.0,9.46,J,-1.8063716,-0.2819433
3236,9797,10.0,16.0,J,-1.6674993,-0.25107947
3237,7052,29.0,24.600000000000005,J,-1.8818253,-0.20614034
3238,11729,24.0,20.0,J,-1.9521576,-0.20607252
3239,5655,10.0,4.5,J,-1.5890203,-0.29148725
3240,13848,7.0,4.0,J,-2.27357,-0.1904505
3241,13215,1.0,3.1999999999999993,J,-2.057417,-0.17723851
3242,13565,29.800000000000004,23.25,J,-2.0390072,-0.17907628
3243,3494,14.000000000000002,14.0,J,-1.2379541,-0.47043037
3244,3587,17.0,19.029999999999998,J,-1.8513064,-0.28732446
3245,3793,24.0,18.6,J,-2.121489,-0.16331162
3246,11355,-1.0,3.2,J,-1.9670119,-0.21166861
3247,14159,12.0,19.2,J,-1.8404421,-0.3055339
3248,14409,26.0,22.0,J,-2.2820468,-0.14934395
3249,11579,-2.0,-6.400000000000003,J,-1.7840347,-0.21652785
3250,5200,26.0,28.25,J,-2.0012374,-0.23450431
3251,14196,11.0,11.0,J,-1.674079,-0.3265926
3252,7239,-5.0,-14.75,J,-2.3197622,-0.17992125
3253,6658,23.8,28.200000000000028,J,-2.176465,-0.19855104
3254,373,29.0,32.0,J,-1.4662694,-0.35825726
3255,3963,-2.0,3.2199999999999998,J,-1.5618995,-0.26567507
3256,7893,30.0,24.599999999999998,J,-1.1679726,-0.52456653
3257,5209,24.1,16.000000000000004,J,-1.9273869,-0.2016609
3258,695,-7.6000000000000005,-10.200000000000003,J,-2.5536168,-0.14497036
3259,9487,30.0,24.75,J,-2.3362432,-0.13915601
3260,6074,23.700000000000003,17.55,J,-1.8406113,-0.21617402
3261,9012,-8.0,-2.4999999999999662,J,-2.049826,-0.17348996
3262,6007,15.8,14.400000000000006,J,-2.0293975,-0.18307932
3263,2998,-2.0,-10.0,J,-1.7771529,-0.25834
3264,13941,20.75,20.01,J,-1.8394979,-0.22441049
3265,9616,-3.0,-12.900000000000059,J,-1.8426615,-0.21007706
3266,8794,15.0,13.9,J,-2.1334386,-0.16622035
3267,2204,6.800000000000001,9.1,J,-1.9358782,-0.23400165
3268,2864,5.0,-0.3,J,-1.7995178,-0.265691
3269,704,-5.2,-3.4000000000000012,J,-1.701513,-0.2393444
3270,7756,30.0,27.6,J,-2.214916,-0.15350808
3271,11487,17.0,20.4,J,-1.8834348,-0.2567096
3272,483,6.6000000000000005,4.600000000000001,J,-2.404954,-0.17232622
3273,6961,0.62,1.0,J,-2.1561248,-0.18534939
3274,1310,14.600000000000026,23.85,J,-1.3619493,-0.40117773
3275,11649,12.0,17.8,J,-1.5812101,-0.26471993
3276,8529,8.850000000000001,20.39999999999997,J,-1.8055962,-0.21335867
3277,11771,8.199999999999998,16.200000000000003,J,-2.0174935,-0.24472742
3278,7238,17.0,17.5,J,-1.7912875,-0.21968107
3279,8789,16.0,25.9,J,-1.7748755,-0.2255859
3280,440,14.0,13.02,J,-2.278467,-0.14838669
3281,12004,-2.0,-3.25,J,-1.9459952,-0.18802348
3282,7470,0.0,-9.200000000000035,J,-1.6449188,-0.26026204
3283,5138,-3.0,-7.000000000000001,J,-1.5037712,-0.2890038
3284,9974,9.0,0.9000000000000004,J,-2.0971205,-0.21840417
3285,5423,26.0,34.6,J,-2.092299,-0.17701864
3286,7572,-9.8,-6.999999999999965,J,-2.1411688,-0.2126897
3287,3736,29.0,29.599999999999984,J,-2.0600388,-0.17503566
3288,2975,30.0,35.6,J,-2.3462608,-0.17495798
3289,1357,21.0,18.800000000000004,J,-1.8979977,-0.2033949
3290,961,15.0,13.0,J,-1.6880715,-0.3198551
3291,902,9.27,5.599999999999993,J,-2.0942307,-0.17080982
3292,4308,5.200000000000001,4.600000000000001,J,-2.0329368,-0.177183
3293,13671,24.0,33.39999999999998,J,-1.8880932,-0.2624076
3294,1605,7.0,5.550000000000001,J,-1.8070084,-0.28754774
3295,2232,4.0,17.0,J,-2.4715648,-0.15505189
3296,9898,30.0,29.0,J,-2.0715775,-0.1770244
3297,597,13.0,11.500000000000012,J,-1.3009907,-0.42821378
3298,4694,7.25,11.5,J,-2.1081223,-0.19577283
3299,6917,25.0,18.7,J,-1.9540322,-0.24228218
3300,13621,-2.0,-2.75,J,-1.9537687,-0.18177804
3301,12648,23.4,23.0,J,-2.2994218,-0.1498094
3302,10944,10.0,10.0,J,-1.6535875,-0.3119558
3303,2312,-8.0,-11.000000000000002,J,-2.032046,-0.17240766
3304,5452,17.650000000000002,12.25,J,-2.0408888,-0.22117224
3305,905,21.75,21.799999999999976,J,-1.619614,-0.27356383
3306,10822,-7.0,-16.700000000000003,J,-2.3398983,-0.17072038
3307,1545,8.0,0.0,J,-1.9757055,-0.1913543
3308,9645,13.0,12.5,J,-1.9869921,-0.24868037
3309,4100,3.0,11.39,J,-2.05422,-0.17002374
3310,5143,17.0,21.80000000000002,J,-1.708147,-0.23328774
3311,99,13.0,11.569999999999999,J,-2.023657,-0.17468102
3312,6496,30.0,22.1,J,-1.857422,-0.2838433
3313,8752,16.0,4.5,J,-1.9673996,-0.19455631
3314,8706,8.65,12.600000000000014,J,-2.3269072,-0.17456257
3315,9169,20.0,16.659999999999997,J,-2.1010811,-0.19695501
3316,14494,7.8500000000000005,5.0,J,-1.980366,-0.18913682
3317,11818,25.0,23.200000000000003,J,-1.9319081,-0.19031762
3318,5711,3.4499999999999997,5.8500000000000005,J,-2.082502,-0.2054448
3319,9924,20.0,7.300000000000001,J,-1.9315404,-0.2402371
3320,7371,15.0,5.5999999999999455,J,-1.9278898,-0.19004829
3321,13135,9.0,9.9,J,-2.115781,-0.19655359
3322,1895,4.0,4.0,J,-1.7368604,-0.2839099
3323,10426,11.0,0.5,J,-1.9756857,-0.23342095
