,task,valueA,valueB,action,logprobA,logprobB
2208,2208,3.0,-4.0,J,-0.8239703,-0.58161676
2209,2209,30.0,24.39999999999998,J,-2.5202212,-0.085219845
2210,2210,22.0,22.0,J,-0.7615397,-0.635112
2211,2211,13.0,7.199999999999999,F,-0.10054788,-2.3954563
2212,2212,-8.0,-10.599999999999998,J,-0.9754256,-0.4764746
2213,2213,-8.0,-10.599999999999998,F,-0.31643578,-1.3097
2214,2214,-3.0,-4.15,F,-0.6278481,-0.76871526
2215,2215,-3.0,-4.15,F,-0.6275694,-0.7690623
2216,2216,11.0,11.400000000000002,J,-0.90344864,-0.5232092
2217,2217,11.0,11.400000000000002,J,-0.9022835,-0.5240047
2218,2218,15.0,11.400000000000038,J,-1.1550227,-0.38161287
2219,2219,13.0,14.600000000000009,J,-2.6852784,-0.071582414
2220,2220,25.0,28.0,F,-0.44298604,-1.033322
2221,2221,15.0,14.400000000000002,J,-1.7792896,-0.18744889
2222,2222,15.0,14.400000000000002,J,-1.7801075,-0.18731605
2223,2223,0.0,-3.9000000000000306,J,-1.1884825,-0.3658926
2224,2224,-5.2,-5.0,J,-0.74729466,-0.6458675
2225,2225,14.000000000000002,21.149999999999952,F,-0.36897612,-1.1817632
2226,2226,17.0,9.8,J,-0.764202,-0.62996376
2227,2227,17.0,9.8,J,-0.7985846,-0.6008203
2228,2228,23.1,24.5,J,-0.7206843,-0.6704609
2229,2229,15.200000000000001,8.6,F,-0.3125359,-1.3221546
2230,2230,5.0,11.5,J,-0.9551908,-0.48927608
2231,2231,5.0,11.5,F,-0.29702482,-1.370473
2232,2232,4.0,17.0,J,-0.93024796,-0.5051628
2233,2233,7.0,-0.5,J,-1.310597,-0.31660324
2234,2234,14.0,14.5,F,-0.18596864,-1.7898877
2235,2235,3.0,0.6000000000000001,J,-1.6106776,-0.22497073
2236,2236,3.0,0.6000000000000001,J,-1.9582154,-0.15401238
2237,2237,22.0,21.000000000000004,J,-2.1241865,-0.13072893
2238,2238,16.0,12.75,J,-0.8967102,-0.5278519
2239,2239,16.0,12.75,F,-0.65101767,-0.7421612
2240,2240,12.05,12.600000000000001,F,-0.68261683,-0.7094886
2241,2241,-3.0500000000000003,-0.5,J,-1.5796837,-0.23268263
2242,2242,16.83,10.5,F,-0.054024104,-2.9798021
2243,2243,14.0,12.400000000000002,F,-0.51827306,-0.9122531
2244,2244,4.8,-2.200000000000001,J,-0.9958869,-0.46417734
2245,2245,4.8,-2.200000000000001,J,-1.0033492,-0.45977476
2246,2246,0.0,3.75,J,-1.155041,-0.3807031
2247,2247,0.0,3.75,J,-1.1379724,-0.38865608
2248,2248,25.0,29.20000000000001,J,-0.8304452,-0.5763616
2249,2249,28.0,36.3999999999999,F,-0.34883615,-1.2315856
2250,2250,28.0,36.3999999999999,F,-0.6735135,-0.71840674
2251,2251,5.7,2.200000000000001,J,-1.9266949,-0.15915109
2252,2252,5.7,2.200000000000001,J,-1.9266949,-0.15915109
2253,2253,-0.30000000000000004,2.7,J,-2.2762673,-0.10977678
2254,2254,-0.30000000000000004,2.7,J,-2.2762673,-0.10977678
2255,2255,22.0,19.800000000000004,F,-0.39867106,-1.1206589
2256,2256,-6.0,-5.200000000000003,F,-0.48590615,-0.9599033
2257,2257,-6.0,-11.2,J,-1.1185492,-0.39838105
2258,2258,0.0,-5.400000000000001,J,-1.746115,-0.19385459
2259,2259,17.0,17.000000000000004,J,-1.3011868,-0.32038623
2260,2260,17.0,17.000000000000004,J,-1.3011868,-0.32038623
2261,2261,-2.0,-2.2500000000000004,J,-0.9013194,-0.5240716
2262,2262,8.0,7.35,F,-0.31000906,-1.336976
2263,2263,24.0,24.400000000000002,J,-1.1961398,-0.3643927
2264,2264,-1.0,6.994405055138486e-15,J,-1.4358387,-0.27359495
2265,2265,15.0,17.099999999999966,F,-0.67387366,-0.7177999
2266,2266,11.0,12.43,J,-1.1099607,-0.4032069
2267,2267,-3.552713678800501e-15,8.8,J,-1.2098132,-0.35673434
2268,2268,29.00000000000005,28.00000000000005,J,-1.0658118,-0.42479184
2269,2269,23.0,28.3,F,-0.6812985,-0.70905435
2270,2270,18.200000000000003,22.0,J,-2.0953536,-0.13287503
2271,2271,20.0,24.200000000000003,F,-0.4376341,-1.0464579
2272,2272,0.0,-6.93,F,-0.2580193,-1.4890165
2273,2273,0.0,-6.93,F,-0.24907574,-1.5201949
2274,2274,-6.0,-7.75,J,-1.3041773,-0.31881514
2275,2275,6.0,0.8500000000000001,J,-0.9036104,-0.5239851
2276,2276,6.0,0.8500000000000001,F,-0.15943809,-1.9332925
2277,2277,6.0,12.0,J,-0.9924899,-0.46730804
2278,2278,22.0,24.0,F,-0.6747171,-0.7191888
2279,2279,22.0,24.0,F,-0.67471665,-0.7191893
2280,2280,0.0,5.899999999999999,J,-2.36499,-0.10007173
2281,2281,0.0,5.899999999999999,J,-2.3737662,-0.0991681
2282,2282,7.0,5.8500000000000005,F,-0.5173989,-0.9109536
2283,2283,29.0,27.400000000000013,J,-1.5414202,-0.24326548
2284,2284,29.0,27.400000000000013,J,-1.5975232,-0.228416
2285,2285,-8.3,-3.25,J,-2.3114908,-0.10585954
2286,2286,27.0,29.740000000000006,F,-0.6502572,-0.74234295
2287,2287,-6.0,-4.1,J,-2.5051985,-0.086489916
2288,2288,-6.0,-4.1,J,-2.537265,-0.08368123
2289,2289,12.0,9.850000000000001,F,-0.6837859,-0.70749253
2290,2290,-5.999999999999998,-4.5,J,-1.3143281,-0.31549162
2291,2291,-5.999999999999998,-4.5,F,-0.5548752,-0.8590657
2292,2292,-10.0,-11.76,J,-1.0987887,-0.40816072
2293,2293,22.12,22.0,J,-2.0319185,-0.14229698
2294,2294,22.12,22.0,J,-1.8312727,-0.1790139
2295,2295,13.0,22.5,F,-0.5425913,-0.87526333
2296,2296,29.0,26.200000000000003,F,-0.695219,-0.6958531
2297,2297,23.800000000000004,23.5,F,-0.19419667,-1.7436371
2298,2298,14.0,14.0,F,-0.6389452,-0.75623757
2299,2299,14.0,14.0,F,-0.61150444,-0.78863424
2300,2300,18.0,9.6,F,-0.19262195,-1.7597471
2301,2301,18.0,9.6,J,-0.9586523,-0.48786044
2302,2302,-10.0,-10.100000000000001,J,-1.4306512,-0.27573067
2303,2303,2.0,-9.600000000000001,F,-0.47673634,-0.976638
2304,2304,15.200000000000001,8.4,J,-0.7521951,-0.64149064
2305,2305,-5.0,-6.8500000000000005,F,-0.64098406,-0.7532659
2306,2306,-5.0,-6.8500000000000005,J,-1.8244592,-0.17772603
2307,2307,17.35,17.0,F,-0.6330375,-0.76276296
2308,2308,28.39,32.0,J,-0.76533186,-0.6335017
2309,2309,28.39,32.0,J,-0.7655895,-0.63331866
2310,2310,9.0,3.4000000000000465,J,-1.0922209,-0.41167703
2311,2311,-5.0,-0.6000000000000001,J,-1.8154919,-0.17950656
2312,2312,-8.0,-11.000000000000002,F,-0.44020104,-1.038852
2313,2313,13.0,2.5,F,-0.69516754,-0.696724
2314,2314,-10.0,-12.729999999999999,J,-1.4147264,-0.2804196
2315,2315,-10.0,-12.729999999999999,J,-1.3240153,-0.3113782
2316,2316,10.0,9.5,J,-0.8418204,-0.56745124
2317,2317,28.8,36.74,J,-2.2515242,-0.1126636
2318,2318,21.30000000000001,18.0,F,-0.603257,-0.7967614
2319,2319,9.0,6.5,F,-0.2343184,-1.5812708
2320,2320,9.0,6.5,F,-0.23431887,-1.5812694
2321,2321,15.600000000000001,4.27,F,-0.49139276,-0.95191723
2322,2322,15.600000000000001,4.27,J,-1.3571234,-0.30103406
2323,2323,-1.0,-3.000000000000001,J,-1.1371502,-0.38947988
2324,2324,-8.25,-5.2,J,-1.7255688,-0.19840239
2325,2325,-7.0,-4.4,J,-0.7874377,-0.61029744
2326,2326,-6.0,-10.4,J,-1.3395907,-0.30607
2327,2327,-8.3,-12.599999999999977,J,-0.78255033,-0.61474377
2328,2328,14.000000000000002,14.03,J,-2.292103,-0.108852856
2329,2329,14.000000000000002,14.03,J,-2.2883775,-0.10806929
2330,2330,19.199999999999992,19.0,F,-0.53487545,-0.88703513
2331,2331,19.199999999999992,19.0,J,-0.824013,-0.5818865
2332,2332,-6.0,-6.5,J,-1.0938915,-0.41044647
2333,2333,4.6000000000000005,3.5,J,-1.6043578,-0.22610766
2334,2334,9.0,10.0,J,-1.0836273,-0.41693833
2335,2335,20.0,28.94,J,-1.76288,-0.19119339
2336,2336,19.000000000000036,20.5,F,-0.49369338,-0.9472427
2337,2337,19.000000000000036,20.5,F,-0.60535806,-0.7937201
2338,2338,-2.0,-0.6000000000000014,J,-0.9478895,-0.49354377
2339,2339,16.0,13.8,F,-0.56771326,-0.8423571
2340,2340,23.800000000000004,22.5,F,-0.58420295,-0.8199102
2341,2341,23.800000000000004,22.5,F,-0.58952534,-0.81321055
2342,2342,29.0,26.5,J,-0.77414393,-0.62191844
2343,2343,29.0,26.5,F,-0.2563054,-1.4967304
2344,2344,12.0,21.0,J,-0.76812947,-0.6282856
2345,2345,12.0,21.0,J,-1.1423115,-0.38760877
2346,2346,26.0,28.69,J,-0.8840296,-0.5373585
2347,2347,-5.0,-12.25,F,-0.50747836,-0.9260976
2348,2348,-5.0,-12.25,J,-1.0393994,-0.43915385
2349,2349,18.0,19.11,J,-0.87655604,-0.5423972
2350,2350,24.0,21.740000000000002,F,-0.4059586,-1.1030536
2351,2351,-0.08,4.5,F,-0.45379212,-1.0135837
2352,2352,-0.08,4.5,F,-0.5746592,-0.83263195
2353,2353,0.0,-2.200000000000003,J,-1.5864558,-0.23127797
2354,2354,0.0,-2.200000000000003,J,-0.7741203,-0.6220969
2355,2355,10.65,11.499999999999865,F,-0.18263884,-1.8111427
2356,2356,10.65,11.499999999999865,F,-0.18374436,-1.80564
2357,2357,-7.25,-9.600000000000001,J,-1.8687655,-0.16948295
2358,2358,-9.0,-12.200000000000065,J,-0.8318461,-0.57420146
2359,2359,-9.0,-12.200000000000065,J,-0.81223524,-0.589643
2360,2360,21.200000000000003,15.19,J,-1.9027851,-0.16310588
2361,2361,21.200000000000003,15.19,J,-1.8680174,-0.1700279
2362,2362,28.000000000000004,35.6,J,-1.4203943,-0.27999148
2363,2363,18.0,20.689999999999998,J,-1.0625477,-0.42690852
2364,2364,16.169999999999998,20.400000000000002,F,-0.38033298,-1.1581517
2365,2365,16.0,17.599999999999984,J,-1.9949715,-0.14815633
2366,2366,-3.0,6.600000000000001,J,-0.9168744,-0.5138917
2367,2367,-3.0,6.600000000000001,J,-2.1291642,-0.12816204
2368,2368,16.700000000000003,11.199999999999937,F,-0.23524766,-1.5726385
2369,2369,11.0,6.25,F,-0.31817055,-1.3102673
2370,2370,17.0,10.0,F,-0.44396693,-1.0316373
2371,2371,-10.05,-11.75,J,-1.5430235,-0.2421745
2372,2372,19.0,21.399999999999974,F,-0.2803114,-1.4177693
2373,2373,3.000000000000001,-2.269999999999996,F,-0.2999275,-1.3572186
2374,2374,19.0,30.250000000000007,F,-0.3788393,-1.1602154
2375,2375,19.0,30.250000000000007,J,-1.4869506,-0.2592694
2376,2376,-2.0,-1.5,J,-1.7272111,-0.19739923
2377,2377,-2.0,-1.5,J,-1.7226351,-0.19839561
2378,2378,-9.000000000000002,-7.0,J,-2.2275162,-0.115198046
2379,2379,-9.000000000000002,-7.0,F,-0.4262127,-1.0633426
2380,2380,19.0,26.200000000000003,J,-0.830704,-0.57647353
2381,2381,19.0,26.200000000000003,J,-0.85121304,-0.5608011
2382,2382,6.1000000000000005,6.0,J,-1.3186675,-0.3153297
2383,2383,6.1000000000000005,6.0,J,-1.315146,-0.31661952
2384,2384,25.0,13.2,F,-0.59534377,-0.80634236
2385,2385,25.0,13.2,F,-0.43655926,-1.0452781
2386,2386,6.739999999999999,7.0,J,-1.7083396,-0.20257461
2387,2387,6.739999999999999,7.0,J,-1.0085098,-0.45808044
2388,2388,24.0,25.299999999999997,F,-0.2205939,-1.6289573
2389,2389,24.0,25.299999999999997,F,-0.23676543,-1.5657344
2390,2390,23.0,19.579999999999963,J,-0.77303034,-0.62317085
2391,2391,3.0,9.0,J,-0.81380564,-0.58926684
2392,2392,0.0,2.4000000000000035,J,-0.98408014,-0.4709986
2393,2393,19.800000000000004,28.25,J,-0.9484854,-0.49392226
2394,2394,23.45,24.000000000000004,J,-0.84081787,-0.5684142
2395,2395,21.0,26.04,J,-1.345486,-0.30475762
2396,2396,-7.0,0.39999999999993285,J,-0.75841266,-0.63612854
2397,2397,21.0,16.25,F,-0.42045274,-1.078901
2398,2398,22.0,27.25,J,-1.3200088,-0.31341597
2399,2399,27.0,28.800000000000015,J,-0.9100095,-0.517935
2400,2400,20.0,27.5,J,-0.7048308,-0.68674916
2401,2401,15.0,14.25,F,-0.14025508,-2.0452118
2402,2402,15.0,14.25,F,-0.14511293,-2.0133238
2403,2403,26.0,21.75,J,-1.0436497,-0.43729782
2404,2404,18.95,22.750000000000004,F,-0.538596,-0.881026
2405,2405,18.95,22.750000000000004,F,-0.18927762,-1.7745285
2406,2406,-5.0,-7.6,J,-1.4325882,-0.27484387
2407,2407,17.0,15.600000000000001,J,-0.86982197,-0.5477251
2408,2408,17.0,15.600000000000001,J,-0.8806609,-0.53995496
2409,2409,18.0,13.25,J,-0.7619878,-0.63361746
2410,2410,14.600000000000007,15.999999999999922,F,-0.66238785,-0.73024833
2411,2411,14.600000000000007,15.999999999999922,J,-0.9208018,-0.51104134
2412,2412,17.0,16.199999999999932,J,-1.9762218,-0.15137471
2413,2413,17.0,16.199999999999932,F,-0.6337766,-0.76071256
2414,2414,14.999999999999996,15.0,J,-1.4049156,-0.28487563
2415,2415,7.0,5.1,F,-0.38573185,-1.1463225
2416,2416,28.19999999999998,28.0,J,-0.7905052,-0.60906196
2417,2417,28.19999999999998,28.0,F,-0.24840479,-1.5223771
2418,2418,30.0,30.200000000000003,J,-0.9412877,-0.49842033
2419,2419,30.0,30.200000000000003,J,-0.94484484,-0.49613535
2420,2420,15.0,13.599999999999971,J,-1.3564152,-0.2998213
2421,2421,1.0,7.200000000000019,J,-1.2796875,-0.32849753
2422,2422,-4.0,-0.7999999999999758,J,-1.0475211,-0.4350239
2423,2423,28.84,25.000000000000007,F,-0.35315165,-1.2202142
2424,2424,22.25,22.400000000000002,J,-0.84243333,-0.56760824
2425,2425,16.0,17.5,F,-0.24221885,-1.55288
2426,2426,14.000000000000002,21.799999999999997,F,-0.08871548,-2.4830787
2427,2427,5.0,16.399999999999988,J,-1.2357751,-0.34720132
2428,2428,5.0,16.399999999999988,J,-2.9325175,-0.057037033
2429,2429,10.0,6.5,F,-0.26287186,-1.4731513
2430,2430,4.199999999999999,11.05,J,-1.8659102,-0.17000169
2431,2431,-7.7,-15.2,J,-2.5037332,-0.08649505
2432,2432,-7.7,-15.2,J,-2.5082932,-0.08609193
2433,2433,10.0,5.6,F,-0.27446574,-1.4391624
2434,2434,11.7,9.4,F,-0.20314613,-1.7036419
2435,2435,11.7,9.4,J,-1.1529858,-0.38207358
2436,2436,30.0,36.5,J,-1.6097555,-0.22531511
2437,2437,12.0,9.4,J,-0.9315491,-0.504222
2438,2438,17.0,12.250000000000002,J,-1.5962026,-0.22840858
2439,2439,1.25,0.5,F,-0.22069581,-1.6280568
2440,2440,-4.0,-5.0,F,-0.58591914,-0.8178212
2441,2441,4.800000000000001,10.5,F,-0.3460504,-1.2350284
2442,2442,20.0,19.8,J,-0.82116365,-0.5852057
2443,2443,13.67,14.0,F,-0.55008334,-0.8642618
2444,2444,13.67,14.0,J,-2.360445,-0.10018063
2445,2445,10.0,7.0,J,-0.86410075,-0.55135953
2446,2446,25.0,22.0,J,-1.2023916,-0.3603325
2447,2447,14.0,8.5,F,-0.26475742,-1.4706004
2448,2448,-3.75,3.0499999999999994,F,-0.32900456,-1.278932
2449,2449,19.0,17.25,J,-1.4507264,-0.26913446
2450,2450,19.0,17.25,J,-1.7154921,-0.20042795
2451,2451,10.4,9.03,F,-0.52731955,-0.89763516
2452,2452,10.4,9.03,J,-1.4988929,-0.2558882
2453,2453,-4.199999999999999,-1.4000000000000021,J,-3.2053876,-0.04242974
2454,2454,19.0,19.6,F,-0.1347498,-2.098512
2455,2455,19.0,19.6,J,-0.7357857,-0.6579068
2456,2456,24.0,19.90000000000002,F,-0.16725884,-1.8817145
2457,2457,-10.200000000000001,-10.0,F,-0.41611606,-1.0836233
2458,2458,12.9,9.5,F,-0.12301835,-2.1691227
2459,2459,19.439999999999998,23.0,F,-0.41447312,-1.0872837
2460,2460,-0.75,-1.0,F,-0.1618878,-1.9134567
2461,2461,15.0,15.79,F,-0.5261302,-0.9000888
2462,2462,15.0,23.25,F,-0.6503019,-0.74269015
2463,2463,13.0,11.399999999999999,F,-0.6764788,-0.71685064
2464,2464,-2.0,-0.8000000000000003,F,-0.52603567,-0.89869916
2465,2465,-8.0,-6.25,J,-1.4516704,-0.26861465
2466,2466,-8.0,-6.25,J,-0.9974144,-0.46294382
2467,2467,25.8,27.799999999999972,J,-3.1116824,-0.04888291
2468,2468,-6.800000000000001,-6.0,J,-1.3394604,-0.3063536
2469,2469,-6.800000000000001,-6.0,J,-1.342234,-0.30536586
2470,2470,-0.8000000000000043,-3.8,J,-1.0446011,-0.43628564
2471,2471,-0.8000000000000043,-3.8,J,-1.0523117,-0.43211344
2472,2472,3.0,1.7999999999999998,J,-1.0565236,-0.43066245
2473,2473,26.0,23.750000000000004,J,-1.7129892,-0.20060197
2474,2474,26.0,23.750000000000004,J,-1.0780263,-0.41937673
2475,2475,4.800000000000004,3.55,F,-0.6667611,-0.72428954
2476,2476,19.0,22.1,F,-0.37411264,-1.1742492
2477,2477,-9.25,-9.0,J,-2.0790267,-0.13511707
2478,2478,8.0,10.800000000000002,J,-1.109358,-0.40313822
2479,2479,-8.0,-9.650000000000002,F,-0.6271789,-0.76730525
2480,2480,-8.0,-9.650000000000002,F,-0.6299194,-0.76415294
2481,2481,18.0,17.2,F,-0.32901832,-1.2791563
2482,2482,18.0,17.2,F,-0.3012103,-1.3547916
2483,2483,21.0,8.8,F,-0.50566906,-0.93062735
2484,2484,11.200000000000001,13.599999999999946,J,-1.7220488,-0.19848917
2485,2485,-8.0,-1.75,F,-0.639389,-0.75381273
2486,2486,-8.0,-1.75,F,-0.63938856,-0.75381327
2487,2487,-7.3500000000000005,-3.25,J,-0.7615354,-0.6328676
2488,2488,-7.3500000000000005,-3.25,J,-1.49275,-0.25656307
2489,2489,30.0,33.400000000000006,J,-1.0036765,-0.46017945
2490,2490,-3.0,-3.3000000000000003,J,-1.3124206,-0.31587487
2491,2491,19.0,13.85,J,-0.7384587,-0.65368456
2492,2492,16.0,10.0,F,-0.29008442,-1.3918242
2493,2493,16.6,15.5,J,-0.8628569,-0.55123717
2494,2494,-9.0,-5.000000000000003,J,-2.1826196,-0.12116771
2495,2495,15.0,6.999999999999998,F,-0.4312162,-1.0551014
2496,2496,18.0,7.6000000000000005,F,-0.2909356,-1.3875055
2497,2497,27.0,26.200000000000003,F,-0.6362719,-0.75968134
2498,2498,25.0,22.0,F,-0.4311787,-1.0554796
2499,2499,4.0,-0.4000000000000003,F,-0.47370657,-0.97989017
2500,2500,-4.0,-5.800000000000002,J,-1.5703733,-0.2351491
2501,2501,9.0,6.5,J,-1.3916715,-0.2879489
2502,2502,9.0,6.5,J,-1.4112903,-0.28153145
2503,2503,16.39999999999999,15.600000000000001,J,-0.79416376,-0.6049567
2504,2504,8.0,15.099999999999858,F,-0.31792673,-1.3182175
2505,2505,16.1,21.400000000000006,F,-0.079345375,-2.594381
2506,2506,-0.25,-1.7000000000000002,F,-0.6087258,-0.79006696
2507,2507,27.0,17.799999999999898,F,-0.4171195,-1.0816379
2508,2508,24.0,24.79999999999999,J,-1.1750373,-0.37343487
2509,2509,-0.11,-11.0,F,-0.28185803,-1.4111305
2510,2510,-10.0,-4.5,J,-2.845783,-0.06101767
2511,2511,10.0,10.0,J,-0.8606068,-0.55280745
2512,2512,29.0,26.5,F,-0.3791285,-1.1589339
2513,2513,29.0,26.5,F,-0.3817197,-1.1533042
2514,2514,26.27,34.399999999999935,F,-0.57403857,-0.8354265
2515,2515,28.800000000000004,29.150000000000002,J,-0.76026356,-0.63449866
2516,2516,22.0,13.3,F,-0.43103403,-1.0572213
2517,2517,23.0,23.75,J,-0.83253956,-0.57526106
2518,2518,-4.0,0.7999999999999999,J,-1.1888584,-0.36593282
2519,2519,23.0,25.5,J,-1.1524951,-0.38309178
2520,2520,23.0,25.5,J,-1.1387645,-0.3895427
2521,2521,17.419999999999998,20.200000000000003,F,-0.41099623,-1.0932453
2522,2522,4.0,9.600000000000001,F,-0.25186417,-1.5138012
2523,2523,4.0,9.600000000000001,F,-0.24996908,-1.5203022
2524,2524,28.93,24.800000000000004,F,-0.486067,-0.96100456
2525,2525,20.0,20.939999999999998,J,-1.130349,-0.39336863
2526,2526,-8.120000000000001,-12.3,J,-2.4376621,-0.09290126
2527,2527,23.0,14.300000000000013,F,-0.61014855,-0.78954804
2528,2528,-3.0,-13.57,J,-0.87238353,-0.5447478
2529,2529,-6.7,2.8000000000000003,J,-1.5967807,-0.22877775
2530,2530,-6.7,2.8000000000000003,J,-1.5753951,-0.23431744
2531,2531,7.0,7.0,J,-0.8709651,-0.5461637
2532,2532,29.0,26.4,F,-0.6496865,-0.743778
2533,2533,4.0,1.200000000000002,J,-0.86432165,-0.55107486
2534,2534,26.0,33.499999999999915,J,-0.70957166,-0.6809175
2535,2535,-2.0,-1.01,J,-1.4234725,-0.27763015
2536,2536,4.0,0.0,J,-1.1705391,-0.3744213
2537,2537,4.0,0.0,F,-0.19681372,-1.7352049
2538,2538,9.0,9.5,J,-0.80652374,-0.59528494
2539,2539,9.0,9.5,J,-0.8852589,-0.53584594
2540,2540,23.0,24.25,F,-0.63220215,-0.76367205
2541,2541,27.0,31.200000000000003,J,-0.87820286,-0.541879
2542,2542,-7.8500000000000005,-8.599999999999998,F,-0.3057757,-1.340912
2543,2543,-7.8500000000000005,-8.599999999999998,F,-0.30638373,-1.3392006
2544,2544,9.999999999999998,6.0,J,-2.7499232,-0.06793559
2545,2545,5.0,1.91,J,-0.9168664,-0.5142881
2546,2546,0.0,-5.75,J,-0.75817037,-0.6356804
2547,2547,0.0,-5.75,J,-0.75742096,-0.6363567
2548,2548,-6.97,3.5999999999999996,J,-1.972481,-0.15178615
2549,2549,10.3,13.699999999999989,J,-2.5753064,-0.08255902
2550,2550,9.0,14.599999999999923,F,-0.31142557,-1.3274969
2551,2551,27.0,26.0,F,-0.5725664,-0.83600944
2552,2552,9.0,6.5,F,-0.29064676,-1.3878844
2553,2553,10.8,16.000000000000018,J,-1.1189153,-0.39882812
2554,2554,22.0,21.000000000000004,F,-0.32128793,-1.2983625
2555,2555,14.0,12.599999999999984,J,-0.96049273,-0.48568207
2556,2556,29.000000000000043,27.999999999999815,J,-1.8463563,-0.17365253
2557,2557,28.6,31.850000000000005,J,-1.3558604,-0.30082193
2558,2558,9.0,3.5,F,-0.30329362,-1.3498415
2559,2559,0.0,7.0,J,-2.1031327,-0.13150361
2560,2560,8.8,15.600000000000001,J,-1.4900606,-0.2580069
2561,2561,15.200000000000003,17.799999999999983,J,-0.8125483,-0.591497
2562,2562,12.400000000000002,3.199999999999939,J,-0.75862676,-0.6362521
2563,2563,2.0,-3.200000000000001,F,-0.079905815,-2.5938761
2564,2564,11.0,21.58,J,-1.1674852,-0.37796775
2565,2565,7.0,0.0,J,-1.141947,-0.38825336
2566,2566,9.0,5.4,J,-1.07278,-0.42163128
2567,2567,23.0,26.499999999999932,J,-0.86262816,-0.5544626
2568,2568,15.0,13.75,J,-0.96945786,-0.4801896
2569,2569,-9.0,-4.600000000000001,J,-0.8048962,-0.5958881
2570,2570,13.200000000000001,13.000000000000002,J,-1.8264375,-0.17796394
2571,2571,-9.0,-6.0,J,-1.6466569,-0.21597281
2572,2572,-4.0,7.999999999999971,J,-1.6578858,-0.21327145
2573,2573,17.0,17.0,J,-0.8517964,-0.56141496
2574,2574,14.75,8.25,J,-1.6387454,-0.21835436
2575,2575,14.75,8.25,F,-0.27279776,-1.4419833
2576,2576,17.00000000000003,16.5,F,-0.44695246,-1.0257783
2577,2577,28.75,30.6,J,-0.740486,-0.6521806
2578,2578,28.75,30.6,J,-0.7586386,-0.6358158
2579,2579,26.000000000000004,26.5,F,-0.16897565,-1.8714386
2580,2580,19.0,16.59999999999993,F,-0.61827475,-0.7782116
2581,2581,26.00000000000003,30.630000000000003,F,-0.38725263,-1.1425055
2582,2582,26.00000000000003,30.630000000000003,F,-0.38009596,-1.1579005
2583,2583,13.0,12.599999999999998,F,-0.5422171,-0.8789327
2584,2584,13.0,12.599999999999998,F,-0.33886614,-1.2567233
2585,2585,22.0,13.129999999999999,J,-0.95028985,-0.49241278
2586,2586,-1.05,-2.75,J,-0.82037526,-0.58442575
2587,2587,4.0,-2.2199999999999998,J,-0.8828673,-0.5374741
2588,2588,14.0,15.0,J,-0.7618743,-0.63341254
2589,2589,30.0,26.900000000000002,F,-0.64264345,-0.7514872
2590,2590,30.0,26.0,F,-0.32217827,-1.296163
2591,2591,14.000000000000002,19.94999999999996,F,-0.25553158,-1.4976639
2592,2592,16.49,19.0,F,-0.2233582,-1.6196883
2593,2593,16.49,19.0,F,-0.30132374,-1.355114
2594,2594,24.0,13.199999999999994,J,-1.1252577,-0.39667922
2595,2595,24.0,13.199999999999994,J,-1.1301405,-0.39431402
2596,2596,14.05,14.0,F,-0.23821193,-1.5584633
2597,2597,14.0,20.0,F,-0.36262,-1.197249
2598,2598,3.0,-4.199999999999999,F,-0.3124159,-1.3237685
2599,2599,28.299999999999997,20.200000000000003,J,-0.71730834,-0.67569005
2600,2600,28.299999999999997,20.200000000000003,F,-0.56152546,-0.85094374
2601,2601,5.0,16.0,J,-1.6522619,-0.21482664
2602,2602,16.0,19.75,F,-0.23314135,-1.5838989
2603,2603,9.0,10.75,J,-1.1519552,-0.38352078
2604,2604,1.0,3.5,F,-0.3120507,-1.3237456
2605,2605,1.0,0.40000000000000024,J,-1.3757043,-0.2936187
2606,2606,19.0,27.450000000000003,J,-0.811579,-0.59206885
2607,2607,15.1,17.000000000000004,F,-0.19097562,-1.7623247
2608,2608,7.0,1.0,F,-0.33032885,-1.2755374
2609,2609,20.19999999999999,8.75,F,-0.13604094,-2.0836937
2610,2610,23.0,29.31,J,-0.84050274,-0.56818867
2611,2611,19.0,21.0,J,-0.83402663,-0.57400835
2612,2612,3.0,8.25,J,-4.3090014,-0.016646152
2613,2613,5.800000000000001,14.5,J,-0.8288925,-0.57809246
2614,2614,5.800000000000001,14.5,J,-0.8453174,-0.56548643
2615,2615,-3.0,-5.4,J,-0.8231049,-0.5817632
2616,2616,-3.0,-5.4,J,-1.4479953,-0.2700569
2617,2617,-1.75,4.19,J,-0.94978774,-0.49260208
2618,2618,-2.0,2.599999999999961,J,-1.4073164,-0.28281337
2619,2619,9.48,4.4,F,-0.41289145,-1.0913153
2620,2620,-9.0,-9.7,J,-0.7920586,-0.60685796
2621,2621,13.0,7.200000000000001,J,-0.7100351,-0.6811111
2622,2622,3.0,8.399999999999999,J,-1.2028638,-0.36070544
2623,2623,-8.399999999999979,-6.0,F,-0.17490429,-1.8374934
2624,2624,25.0,25.0,J,-0.8434931,-0.567639
2625,2625,1.75,6.75,J,-1.7163564,-0.19966224
2626,2626,-4.000000000000001,-1.4,F,-0.1474746,-2.0014765
2627,2627,0.0,-0.55,J,-1.2797594,-0.32835865
2628,2628,6.95,7.0,F,-0.18998465,-1.7678396
2629,2629,28.0,25.0,F,-0.43091047,-1.0555757
2630,2630,26.0,26.0,F,-0.44592786,-1.0292246
2631,2631,26.0,26.0,F,-0.42992693,-1.0584421
