,task,valueA,valueB,action,logprobA,logprobB
1639,13417,26.0,22.59999999999998,F,-0.0007811977,-7.563917
1640,8644,8.8,6.25,F,-0.0014209846,-6.7599955
1641,11489,25.200000000000014,25.0,F,-0.40116626,-1.1205477
1642,3427,27.0,22.200000000000003,F,-0.21179272,-1.6609085
1643,8118,26.0,34.25,F,-0.0026443563,-6.0283723
1644,497,8.0,17.2,F,-0.13464335,-2.1037118
1645,9657,22.0,21.800000000000004,F,-0.19111508,-1.750586
1646,12249,5.0,10.0,F,-0.11051676,-2.2604935
1647,9804,20.0,21.599999999999998,F,-0.024782026,-3.7520308
1648,9169,20.0,16.659999999999997,F,-0.08624792,-2.4985478
1649,11204,27.0,17.8,F,-0.22420773,-1.6240357
1650,5899,30.0,28.2,F,-0.0014661076,-6.735583
1651,4457,4.0,6.400000000000002,J,-0.9263057,-0.50985706
1652,7098,22.0,17.900000000000002,F,-0.038516823,-3.3186946
1653,6776,7.0,2.0,J,-1.241786,-0.3449869
1654,8413,4.0,9.0,F,-0.2481966,-1.5258207
1655,6551,0.0,0.9200000000000002,F,-0.0124095045,-4.4156704
1656,5328,12.25,5.0,J,-0.742277,-0.659067
1657,4261,-4.65,-7.5,F,-0.13015753,-2.1098366
1658,5005,15.850000000000001,24.099999999999945,F,-0.0015621595,-6.5657387
1659,1269,26.200000000000003,22.200000000000003,F,-0.23237172,-1.5993817
1660,1358,-3.0,-0.25,F,-0.07795721,-2.6095028
1661,11354,10.0,5.7,F,-0.07213799,-2.6736069
1662,3606,19.0,25.650000000000002,F,-0.19299021,-1.7441167
1663,9380,17.0,12.200000000000008,F,-0.33150858,-1.2805691
1664,1345,16.650000000000002,14.899999999999986,J,-0.78003424,-0.62516326
1665,2192,-8.0,-10.400000000000002,F,-0.53622335,-0.88876057
1666,5760,17.0,24.27,F,-0.007457859,-5.012308
1667,8578,22.0,17.89999999999998,F,-0.30507258,-1.3551937
1668,6554,13.200000000000003,24.0,F,-0.06566057,-2.7650836
1669,6082,-5.0,-2.9999999999999982,F,-0.31003278,-1.3245287
1670,5128,23.0,20.0,F,-0.12976344,-2.1090782
1671,13808,-10.0,-7.000000000000015,F,-0.3614831,-1.1998736
1672,7205,0.0,-2.6000000000000254,F,-0.19982053,-1.7121421
1673,13137,30.0,32.4,F,-0.022311106,-3.9383569
1674,5472,-10.0,-7.500000000000001,J,-0.94960266,-0.49229494
1675,5209,24.1,16.000000000000004,F,-0.22359796,-1.6393923
1676,5452,17.650000000000002,12.25,F,-0.15966825,-1.9176067
1677,12450,4.0,3.9000000000000155,J,-0.82321566,-0.5845358
1678,10969,8.0,5.400000000000023,F,-0.5495395,-0.8756677
1679,13651,18.0,20.599999999999866,F,-0.00046074227,-8.148686
1680,10806,-6.0,1.6000000000000039,F,-0.09641037,-2.393215
1681,836,16.0,16.0,F,-0.021983007,-3.8777816
1682,11546,4.000000000000001,6.899999999999986,F,-0.23752548,-1.5901904
1683,13380,17.0,17.0,F,-0.049588755,-3.0575936
1684,5805,30.0,33.5,F,-0.49571374,-0.94958836
1685,14416,6.0,10.100000000000001,F,-0.25994033,-1.4802697
1686,3024,24.799999999999986,25.0,F,-0.39022022,-1.146219
1687,1820,29.0,23.75,F,-0.10121392,-2.3460298
1688,2585,22.0,13.129999999999999,F,-0.33920878,-1.2499468
1689,7493,12.0,15.600000000000001,F,-0.36623374,-1.1906432
1690,12755,15.75,14.999999999999995,F,-0.25061107,-1.5245826
1691,12143,26.0,20.3,F,-0.20834506,-1.6756378
1692,4197,0.0,-7.95,F,-0.42096344,-1.0743715
1693,7405,24.0,20.700000000000003,F,-0.0053093857,-5.3020144
1694,6132,20.8,23.51,F,-0.18924168,-1.7623922
1695,12502,26.1,24.34,F,-0.0014354285,-6.6785703
1696,8277,-0.25,-4.700000000000001,F,-0.45007896,-1.0404512
1697,10238,27.800000000000004,32.1,F,-0.1828578,-1.827988
1698,381,9.0,7.0,F,-0.065801054,-2.761943
1699,3620,15.0,11.5,F,-0.00036289258,-8.325794
1700,14509,11.9,16.45,F,-0.3628033,-1.2023972
1701,4575,16.0,15.600000000000001,F,-0.27481115,-1.4377292
1702,11755,27.0,32.5,F,-0.21251138,-1.6696838
1703,6575,29.0,35.599999999999994,F,-0.3280799,-1.2782485
1704,8478,5.0,5.30000000000001,F,-0.374886,-1.1865067
1705,7705,12.0,14.75,F,-0.0007693875,-7.519339
1706,11028,13.0,18.25,F,-0.0011196563,-6.9755416
1707,5646,17.75,23.5,F,-0.5160134,-0.9355882
1708,4737,10.0,15.25,J,-1.979158,-0.15182272
1709,11360,9.0,3.6,F,-0.32267588,-1.2905905
1710,2407,17.0,15.600000000000001,F,-0.29119468,-1.3784559
1711,3611,2.6000000000000005,6.5,F,-0.0064552734,-5.104872
1712,13813,30.0,33.89999999999998,F,-0.4368727,-1.0547107
1713,5765,25.0,27.75,F,-0.2096818,-1.677705
1714,3135,2.0,3.8000000000000256,F,-0.16353951,-1.8949658
1715,4265,3.0,-2.9699999999999998,F,-0.027513191,-3.6157753
1716,6487,10.0,12.400000000000002,F,-0.21807604,-1.643123
1717,129,26.0,19.0,F,-0.18210015,-1.8078173
1718,10281,-8.25,-6.0,F,-0.22389781,-1.6093997
1719,8234,2.25,3.2,F,-0.11936589,-2.2214358
1720,8536,23.000000000000007,23.0,F,-0.2717606,-1.4502637
1721,9217,29.16,26.500000000000004,F,-0.107715614,-2.2873936
1722,2072,17.200000000000014,8.4,F,-0.5340104,-0.8863378
1723,12575,16.600000000000037,15.0,F,-0.0014908821,-6.597762
1724,12893,16.0,18.800000000000004,F,-0.52366644,-0.9067059
1725,7091,11.0,14.5,F,-0.26741946,-1.4668002
1726,3075,-8.75,-10.42,J,-1.1583278,-0.38349795
1727,6644,9.0,4.1999999999999895,F,-0.13390405,-2.1143022
1728,5234,3.0,4.799999999999999,F,-0.2582746,-1.482493
1729,6483,-4.0,-4.8,F,-0.66445625,-0.73085296
1730,5316,5.0,5.5,F,-0.1043183,-2.3182883
1731,8941,23.0,26.999999999999893,F,-0.07344698,-2.673247
1732,12974,23.0,24.800000000000004,F,-0.16090347,-1.9110866
1733,12367,26.0,25.75,F,-0.2836917,-1.4025385
1734,4701,18.0,31.48,F,-0.00031596568,-8.432936
1735,1281,13.2,3.0,F,-0.36309353,-1.2084895
1736,13861,3.0,0.8999999999999999,F,-0.08407968,-2.5247517
1737,2846,-2.0,-1.1999999999999575,F,-0.67330694,-0.7218165
1738,4557,30.37,32.6,F,-0.19974858,-1.7277732
1739,1538,13.25,13.0,F,-0.33075565,-1.2712768
1740,14400,19.450000000000003,19.0,F,-0.27110025,-1.4571831
1741,4183,29.0,26.25,F,-0.19162494,-1.7530129
1742,677,5.0,-11.499999999999975,J,-1.1245608,-0.39976263
1743,14252,23.0,18.6,F,-0.22479795,-1.6193463
1744,6123,28.0,30.000000000000004,F,-0.13029224,-2.107631
1745,12309,-7.05,-0.75,F,-0.25111425,-1.5081486
1746,4667,13.25,11.7,F,-0.37473103,-1.1800822
1747,9966,21.0,15.5,F,-0.17211416,-1.8502948
1748,2450,19.0,17.25,F,-0.13885348,-2.0894055
1749,9781,8.0,-4.5,F,-0.46641004,-1.0020908
1750,9877,1.0,0.10000000000000053,J,-1.2775549,-0.33365953
1751,4152,26.0,22.100000000000016,F,-0.003952169,-5.577602
1752,7676,0.0,-6.3500000000000005,F,-0.45410484,-1.0154089
1753,5517,-6.0,-13.599999999999998,F,-0.10400126,-2.331418
1754,8733,9.0,4.8,F,-0.6200147,-0.7809283
1755,14280,-10.0,-10.24,J,-0.883153,-0.5384131
1756,8922,4.0,2.7999999999999563,F,-0.0063992427,-5.0898933
1757,1629,11.0,10.600000000000001,J,-0.9380836,-0.50432587
1758,351,2.0,8.000000000000002,F,-0.5846272,-0.83156025
1759,12617,-6.0,-9.8,F,-0.5371186,-0.88705033
1760,2139,7.0,12.3,F,-0.57079923,-0.8410019
1761,12945,-4.0,-11.8,F,-0.05134348,-3.0055804
1762,12869,10.0,11.75,F,-0.20455445,-1.6913518
1763,45,27.0,17.5,F,-0.22017464,-1.638458
1764,376,8.0,9.97,F,-0.13929152,-2.0473173
1765,1307,-9.399999999999999,-12.4,F,-0.280056,-1.4114857
1766,1183,9.8,11.200000000000001,F,-0.5564107,-0.8660172
1767,11426,8.0,11.4,F,-0.41786668,-1.083974
1768,6843,21.0,19.3,F,-0.20438376,-1.6927048
1769,3492,28.0,28.050000000000004,F,-0.008412802,-4.8207865
1770,1403,-6.0,-5.7,F,-0.19330713,-1.7425168
1771,11301,2.0,17.90000000000002,F,-0.09695813,-2.3856487
1772,7824,0.6000000000000005,-2.4000000000000004,F,-0.032866802,-3.4981356
1773,7940,15.0,16.59999999999999,F,-0.11096167,-2.2597177
1774,1984,-1.0,-13.400000000000002,F,-0.6017531,-0.80509555
1775,7325,11.0,12.000000000000002,F,-0.48482004,-0.96458113
1776,4752,15.2,14.249999999999998,F,-0.04834689,-3.121158
1777,2732,25.0,25.0,F,-0.20257817,-1.7080482
1778,6251,15.0,13.75,F,-0.5693382,-0.8459439
1779,3207,6.0,5.75,J,-0.77769285,-0.62169456
1780,9995,13.2,19.6,F,-0.22665712,-1.597709
1781,9160,20.0,20.0,F,-0.053729273,-2.9683752
1782,227,1.0,0.5999999999999996,F,-0.49861756,-0.93717045
1783,11929,6.0,9.3,J,-1.1752962,-0.37483352
1784,12694,-1.0,1.99,F,-0.34970513,-1.225718
1785,825,18.0,19.599999999999998,F,-0.00019607085,-9.627038
1786,1997,-1.0,-7.25,F,-0.21304797,-1.6550416
1787,3382,-4.0,-9.900000000000016,J,-0.80155337,-0.6053406
1788,3332,-7.95,-10.350000000000001,F,-0.25298658,-1.502958
1789,13483,10.3,10.0,F,-0.009830071,-4.6490855
1790,6010,27.849999999999998,24.999999999999996,F,-0.0032715863,-5.7697396
1791,8106,5.999999999999998,6.600000000000007,F,-0.0438545,-3.1564395
1792,3241,12.0,7.25,F,-0.6662292,-0.731432
1793,3681,10.75,11.0,F,-0.35119712,-1.2367676
1794,584,2.0,-9.900000000000002,F,-0.053883377,-2.957318
1795,1641,12.75,15.0,F,-0.49673828,-0.96134937
1796,10083,26.200000000000003,21.0,F,-0.21754202,-1.6516011
1797,242,-4.199999999999999,-10.2,F,-0.3245136,-1.2864714
1798,10227,23.900000000000002,24.399999999999988,F,-0.0034331195,-5.747379
1799,10934,23.14,21.199999999999996,F,-0.5798616,-0.83994395
1800,10637,14.0,24.75,F,-0.5656763,-0.8491025
1801,6005,1.0,0.20000000000004725,F,-0.20277373,-1.6976544
1802,4505,-2.200000000000001,1.52,F,-0.09503982,-2.4236722
1803,1737,20.0,15.66,F,-0.07754078,-2.6016495
1804,7365,10.0,13.000000000000002,F,-0.5394352,-0.8829544
1805,11604,15.0,7.5,J,-1.4346191,-0.2792752
1806,12580,-1.0,5.800000000000001,F,-0.67079496,-0.71776533
1807,706,6.0,13.399999999999986,J,-0.8909353,-0.53371364
1808,4446,26.000000000000004,24.999999999999957,F,-0.20840402,-1.6763148
1809,2240,12.05,12.600000000000001,F,-0.18405233,-1.7858666
1810,770,30.200000000000003,31.380000000000003,F,-0.13078333,-2.106703
1811,12799,24.0,27.650000000000002,F,-0.0013753822,-6.702549
1812,9901,23.0,21.400000000000006,F,-0.14343324,-2.0146508
1813,13007,2.0,1.8,F,-0.66895485,-0.72761345
1814,747,15.0,18.25,F,-0.2180785,-1.6340388
1815,12177,5.37,7.800000000000001,F,-0.20622554,-1.6843272
1816,9227,8.200000000000015,7.199999999999999,F,-0.025791353,-3.7907944
1817,14476,11.0,8.25,F,-0.50698656,-0.9241638
1818,1494,2.0,1.24,J,-0.98463124,-0.4734599
1819,2464,-2.0,-0.8000000000000003,F,-0.1508246,-2.0169172
1820,10883,29.0,21.95,F,-0.18590167,-1.7778188
1821,5575,19.0,16.0,F,-0.5354218,-0.89518785
1822,5145,19.0,18.0,F,-0.074528426,-2.638398
1823,3054,12.0,4.9399999999999995,F,-0.10518437,-2.3105543
1824,1213,22.0,22.599999999999874,F,-0.11147202,-2.2720115
1825,1244,23.0,29.8,F,-0.092868485,-2.431095
1826,10650,-1.9999999999999618,3.29,F,-0.11780472,-2.2287953
1827,11986,24.0,26.900000000000002,F,-0.00035680918,-8.37428
1828,2108,25.0,26.5,F,-0.24293143,-1.5373745
1829,7103,20.0,21.799999999999965,F,-0.15011984,-1.982582
1830,7217,25.0,31.199999999999996,F,-0.0006344049,-7.593903
1831,10458,4.0,4.0,J,-0.7815309,-0.6230988
1832,14490,16.0,21.5,F,-0.29890364,-1.356309
1833,8590,29.0,26.4,F,-0.2138492,-1.66809
1834,10352,11.0,11.120000000000003,F,-0.06772516,-2.745362
1835,7708,0.0,9.000000000000014,F,-0.25311416,-1.500276
1836,3621,15.0,11.5,F,-0.00036289258,-8.325794
1837,6545,-9.0,-4.75,F,-0.21123494,-1.6728686
1838,10275,24.0,27.6,F,-0.32534075,-1.303332
1839,6357,26.0,25.3,F,-0.19526374,-1.7396303
1840,6448,20.0,24.2,F,-0.017936474,-4.08781
1841,12839,-1.75,-5.5,F,-0.2552888,-1.4940811
1842,9292,-3.0,1.0,F,-0.02020375,-3.9332018
1843,235,11.0,15.3,F,-0.0151741635,-4.223588
1844,8811,5.0,4.12,J,-1.0222955,-0.4499134
1845,2643,14.0,7.209999999999999,F,-0.01504957,-4.235617
1846,2977,24.000000000000004,25.0,F,-0.16378748,-1.9345661
1847,1748,8.1,-0.03,F,-0.10346985,-2.325794
1848,14519,7.0,9.0,F,-0.028196305,-3.5937593
1849,4047,-6.0,-2.0,F,-0.5895845,-0.81670195
1850,4099,3.0,11.39,F,-0.5496962,-0.86934114
1851,5369,23.0,18.09,F,-0.0014219402,-6.7118635
1852,8921,-5.0,3.80000000000003,F,-0.65015537,-0.7447333
1853,7590,11.0,19.65,F,-0.46423554,-0.9992125
1854,8194,24.0,17.000000000000004,F,-0.44367838,-1.0394597
1855,1261,-9.0,-3.7999999999999856,F,-0.19578202,-1.7350312
1856,8226,-3.25,4.800000000000001,F,-0.34370804,-1.237362
1857,5310,9.0,14.100000000000001,F,-0.16014104,-1.9166185
1858,13442,-8.399999999999999,-5.0,F,-0.023960577,-3.8197062
1859,8704,23.800000000000004,24.0,F,-0.0037700287,-5.6629667
1860,12156,-2.0,-6.6,F,-0.20770001,-1.6787672
1861,190,4.0,8.25,J,-0.7168751,-0.68574524
1862,14016,20.0,16.200000000000003,F,-0.00763328,-4.8976955
1863,12943,30.0,33.6,F,-0.1994242,-1.7170652
1864,9507,-3.0,-0.19999999999999996,F,-0.1740717,-1.8387655
1865,4856,17.0,7.050000000000001,F,-0.0045267493,-5.566273
1866,7929,15.8,16.93,F,-0.40256324,-1.1287366
1867,11198,11.0,12.4,F,-0.2253472,-1.6042783
1868,1983,9.0,1.5,F,-0.011742869,-4.4672556
1869,7991,21.2,27.400000000000002,F,-0.010803274,-4.5482273
1870,6828,13.0,13.200000000000003,F,-0.08412488,-2.5221589
1871,11377,14.0,14.8,F,-0.08576235,-2.5427115
1872,2140,25.0,25.300000000000004,F,-0.3777089,-1.1695105
1873,5520,8.77,3.4000000000000004,F,-0.68033767,-0.71979696
1874,2475,4.800000000000004,3.55,F,-0.021510858,-3.8640382
1875,11668,28.19999999999998,23.25,F,-0.3021655,-1.3535876
1876,3038,-6.8000000000000025,-3.200000000000001,J,-1.0252078,-0.45244998
1877,5548,19.6,17.8,F,-0.16624133,-1.8812642
1878,7419,10.0,14.000000000000025,F,-0.1280218,-2.1228662
1879,9536,-8.0,-18.9,F,-0.0027898902,-5.974261
1880,7327,28.0,25.800000000000004,F,-0.14590697,-2.002503
1881,2138,26.0,27.5,F,-0.0694936,-2.723855
1882,4860,20.0,22.0,F,-0.18286724,-1.7933028
1883,14425,25.0,22.0,F,-0.20206095,-1.702614
1884,11877,9.0,9.5,F,-0.023957402,-3.825757
1885,8104,8.350000000000001,6.8,F,-0.07624086,-2.6595442
1886,10744,9.0,5.2,F,-0.42881596,-1.0613252
1887,10878,26.43,25.0,F,-0.34075102,-1.2467397
1888,10659,20.0,9.800000000000008,F,-0.39844158,-1.1235851
1889,9147,-5.999999999999979,-6.0,F,-0.050024424,-3.0298862
1890,1734,30.0,27.980000000000004,F,-0.044226486,-3.2078044
1891,768,0.0,15.600000000000001,F,-0.15114251,-1.9752488
1892,5026,9.0,11.600000000000001,F,-0.42993286,-1.059869
1893,2795,-1.0,-1.4000000000000021,J,-0.8827097,-0.5439056
1894,6508,14.0,14.200000000000001,F,-0.3524276,-1.2267392
1895,13885,4.0,7.9,F,-0.038074445,-3.3193529
1896,7879,-0.83,1.5,F,-0.031564616,-3.4809759
1897,9379,1.0,11.5,F,-0.2155576,-1.6444575
1898,11145,17.8,14.5,F,-0.20153446,-1.7053986
1899,2842,-1.7999999999999998,0.9999999999999998,F,-0.014139817,-4.2933226
1900,2032,24.0,20.0,F,-0.31370687,-1.3231004
1901,5479,3.0,-1.75,F,-0.0039674887,-5.5761313
1902,8300,-1.1500000000000001,3.25,F,-0.6915422,-0.7058111
1903,5910,14.0,17.5,F,-0.27852225,-1.418346
1904,896,28.0,23.199999999999985,F,-0.035349056,-3.4287224
1905,5782,3.0,9.699999999999992,F,-0.01581688,-4.195472
1906,9787,5.25,14.200000000000003,F,-0.4044754,-1.1033566
1907,12770,29.0,20.400000000000002,F,-0.33788642,-1.2754608
1908,1595,-4.0,-5.75,F,-0.20395099,-1.7260513
1909,8934,-9.0,-12.040000000000003,F,-0.47327712,-0.9879733
1910,14377,11.0,8.5,J,-0.7968264,-0.61485004
1911,10613,-7.000000000000001,-12.3,F,-0.14447157,-2.0299027
1912,13940,4.0,6.43,F,-0.17318025,-1.842833
1913,13952,14.0,8.600000000000001,F,-0.06867002,-2.7702117
1914,4538,10.0,3.6000000000000014,J,-0.7019206,-0.70044625
1915,13318,14.0,10.5,F,-0.364299,-1.1973487
1916,10942,8.0,19.599999999999973,F,-0.23555659,-1.5661343
1917,940,24.0,24.599999999999998,F,-0.00012739444,-10.141683
1918,6624,0.0,-3.0,F,-0.43306172,-1.0565358
1919,10212,5.0,7.100000000000001,F,-0.022810403,-3.8195708
1920,5178,-6.0,-8.600000000000001,F,-0.4914089,-0.9547745
1921,6451,3.0,-5.25,F,-0.002284709,-6.1776786
1922,13187,3.0,8.0,F,-0.51300484,-0.923348
1923,54,13.0,19.0,F,-0.001774945,-6.455334
1924,4522,21.0,26.99999999999996,F,-0.010283615,-4.623881
1925,1357,21.0,18.800000000000004,F,-0.34923527,-1.2308289
1926,3556,25.0,26.0,F,-0.003372414,-5.8202415
1927,5942,1.200000000000001,16.5,F,-0.029036405,-3.561402
1928,2100,27.0,30.77999999999994,F,-0.013783025,-4.3240705
1929,2473,26.0,23.750000000000004,F,-0.41321322,-1.1006923
1930,11680,29.200000000000003,32.5,F,-0.06429636,-2.7961018
1931,9022,2.0,-1.4199999999999997,F,-0.0017205501,-6.4448695
1932,9974,9.0,0.9000000000000004,J,-0.7165214,-0.6781493
1933,7492,12.0,15.600000000000001,F,-0.19435988,-1.7375307
1934,404,11.25,11.84,F,-0.24671863,-1.5231048
1935,11519,7.599999999999998,8.3,F,-0.4964105,-0.94887185
1936,5515,14.450000000000001,19.0,F,-0.63964736,-0.76426786
1937,4483,15.0,24.5,F,-0.6411761,-0.7582129
1938,43,4.3,0.999999999999998,F,-0.38668898,-1.1550606
1939,11031,12.799999999999997,12.75,F,-0.20979531,-1.6719574
1940,7580,28.0,28.0,F,-0.084126174,-2.5266235
1941,2591,14.000000000000002,19.94999999999996,F,-0.011896487,-4.4578156
1942,12854,13.0,24.2,F,-0.0010921472,-6.947194
1943,2083,2.0,-5.95,J,-0.7443333,-0.65344816
1944,14466,-2.0,2.55,F,-0.03522371,-3.431649
1945,1446,9.25,7.400000000000001,F,-0.034317017,-3.4542005
1946,11432,-2.8,-4.25,F,-0.27488083,-1.4281095
1947,9420,15.0,8.0,F,-0.0001935684,-9.42413
1948,12407,14.200000000000005,14.0,F,-0.042535905,-3.1914995
1949,2656,12.0,14.599999999999973,F,-0.043765012,-3.1627166
1950,11988,5.0,13.200000000000022,F,-0.0013531193,-6.790778
1951,6933,29.000000000000004,20.250000000000007,F,-0.006075125,-5.2949905
1952,11642,-2.8000000000000007,3.8,F,-0.11149654,-2.2796922
1953,5181,-9.0,-8.75,F,-0.12935863,-2.1153758
1954,8044,29.0,29.6,F,-0.232349,-1.5764574
1955,5500,6.4,6.0,F,-0.3716364,-1.1909074
1956,14545,21.800000000000004,17.5,F,-0.009755256,-4.6660986
1957,4520,20.0,23.0,F,-0.24077663,-1.5616747
1958,10725,-8.75,-12.150000000000002,F,-0.23638575,-1.5624125
1959,6608,27.0,26.000000000000025,F,-0.0022685763,-6.199038
1960,5127,24.0,35.5,F,-0.047157366,-3.1225357
1961,361,26.6,23.400000000000002,F,-0.40850958,-1.1148161
1962,145,6.0,2.75,F,-0.6011796,-0.79956293
1963,13357,-9.0,-19.0,F,-0.02364586,-3.7824714
1964,12768,18.0,24.400000000000002,F,-0.14762312,-2.0036488
1965,9553,-6.699999999999999,-7.75,F,-0.30338678,-1.3443279
1966,7479,-1.0,-0.17999999999999994,J,-1.0634755,-0.43065923
1967,12007,-4.0,1.5999999999999972,F,-0.0022550186,-6.1678185
1968,13085,2.0,-3.5,F,-0.61422145,-0.79011333
1969,13550,11.800000000000002,13.5,F,-0.15790153,-1.9272382
1970,13032,26.999999999999986,28.0,F,-0.2486862,-1.5174679
1971,826,18.0,19.599999999999998,F,-0.007353613,-5.06547
1972,8640,4.0,3.0,F,-0.557843,-0.8573959
1973,4551,13.0,11.599999999999994,F,-0.00015839339,-9.59878
1974,12263,-5.800000000000001,-17.35,F,-0.012465752,-4.4208117
1975,7533,1.0,1.0,F,-0.15997896,-1.9432985
1976,8280,22.200000000000006,32.0,F,-0.19012024,-1.7779117
1977,3110,-3.1500000000000004,-11.0,F,-0.04674788,-3.0959537
1978,6812,19.0,17.72,F,-0.103908196,-2.345674
1979,350,22.0,33.800000000000004,F,-0.1612545,-1.9105889
1980,14164,6.0,-5.65,J,-0.73416144,-0.6615182
1981,4836,11.0,5.25,F,-0.029459452,-3.5488322
1982,2233,7.0,-0.5,F,-0.2676761,-1.4523836
1983,7681,7.0,12.53,F,-0.12464629,-2.177701
1984,6716,10.0,8.75,F,-0.14230151,-2.0401475
1985,10055,20.0,20.0,F,-0.12712403,-2.1418715
1986,10317,4.0,5.800000000000001,F,-0.11891392,-2.1937735
1987,7355,12.0,19.650000000000002,F,-0.6145478,-0.7866593
1988,2764,-7.06,-0.20000000000000062,F,-0.105303235,-2.3099294
1989,1917,24.0,27.0,F,-0.0008082195,-7.3549013
1990,10700,13.75,15.25,F,-0.25264266,-1.5022458
1991,7697,10.450000000000001,10.33,F,-0.10728304,-2.3052962
1992,6256,1.0,-1.5,F,-0.040337425,-3.2387683
1993,10189,21.000000000000004,20.15,F,-0.0041605537,-5.659298
1994,8999,11.0,6.0,F,-0.0036172927,-5.6630983
1995,8240,18.0,15.399999999999999,F,-0.07534829,-2.629511
1996,2605,1.0,0.40000000000000024,F,-0.002676092,-5.988634
1997,11828,-1.0,1.8000000000000007,J,-0.8583707,-0.5616655
1998,9741,25.0,25.20000000000003,F,-0.2628427,-1.4818388
1999,13530,23.0,23.43,F,-0.15078093,-1.9691919
2000,8254,4.0,-5.400000000000061,F,-0.009678518,-4.657053
2001,5959,3.0,8.25,F,-0.13153903,-2.1017442
2002,2963,-6.0,-9.72,F,-0.13298382,-2.0890749
2003,11927,28.0,35.0,F,-0.5067362,-0.935142
2004,11616,6.15,-1.4000000000000004,F,-0.11891681,-2.1927903
2005,11515,25.0,25.099999999999984,F,-0.05628085,-2.9299912
2006,12133,17.55,23.0,F,-0.30449995,-1.3411897
2007,3724,19.0,19.0,F,-0.10535065,-2.3442402
2008,9298,15.0,17.20000000000003,F,-0.6144783,-0.7903758
2009,10994,-4.4,-7.8,F,-0.11269209,-2.2440758
2010,393,2.0,-0.5999999999999996,F,-0.24621096,-1.5251607
2011,9840,-9.0,-7.0000000000000036,J,-0.88806605,-0.54409474
2012,3738,17.61,11.5,F,-0.65800816,-0.73892176
2013,2514,26.27,34.399999999999935,F,-0.029517096,-3.568869
2014,14193,-4.550000000000001,-9.83,F,-0.16988444,-1.8607888
2015,13817,2.0,2.0,F,-0.51797104,-0.91714865
2016,11873,8.799999999999999,13.100000000000005,F,-0.019747512,-3.9455936
2017,4376,0.35,2.9999999999999982,J,-0.77627397,-0.6322576
2018,9056,12.0,13.5,F,-0.07708274,-2.6079895
2019,13887,-6.3500000000000005,-4.199999999999996,J,-1.3307714,-0.3107138
2020,369,18.899999999999984,15.64,F,-0.1760338,-1.8265865
2021,12368,6.0,9.0,F,-0.009445209,-4.689913
2022,4162,11.350000000000001,10.600000000000001,F,-0.0025905117,-6.061709
2023,1621,-9.000000000000002,-7.199999999999998,F,-0.086244605,-2.4987965
2024,13023,5.6999999999999975,2.35,F,-0.14482471,-2.008417
2025,12237,4.0,3.9000000000000004,F,-0.005659394,-5.2709827
2026,2657,7.0,9.0,F,-0.10628535,-2.3004093
2027,6299,-7.0,3.3099999999999996,J,-0.7273929,-0.6667335
2028,9764,16.0,17.5,F,-0.50867814,-0.93223536
2029,6062,26.0,20.3,F,-0.21716855,-1.6441286
2030,8113,17.0,10.84,F,-0.31107786,-1.3217075
2031,3744,17.0,21.0,F,-0.2556124,-1.5000485
2032,7302,28.200000000000006,29.199999999999978,F,-0.6365537,-0.7673883
2033,4677,-8.8,-9.0,J,-0.8898874,-0.54070526
2034,10678,28.950000000000003,21.8,F,-0.6700064,-0.73062766
2035,13728,27.0,27.0,F,-0.0035106966,-5.9000287
2036,4447,26.000000000000004,24.999999999999957,F,-0.20840402,-1.6763148
2037,5388,1.0,1.0,F,-0.09243697,-2.4843323
2038,108,20.0,23.200000000000003,F,-0.19164118,-1.7577041
2039,3998,-4.0,-9.4,F,-0.24094622,-1.5439571
2040,5466,-8.0,-7.400000000000001,F,-0.0923408,-2.435303
2041,571,15.0,12.0,F,-0.457392,-1.0234606
2042,4226,18.600000000000012,15.199999999999951,F,-0.04229325,-3.217224
2043,2529,-6.7,2.8000000000000003,F,-0.54656684,-0.86707383
2044,9957,30.0,40.0,F,-0.02066707,-3.9782667
2045,13222,29.0,34.5,F,-0.104326904,-2.3197904
2046,5032,29.73,30.0,F,-0.1911446,-1.7524543
2047,590,20.0,27.799999999999997,F,-0.0004999197,-7.929065
2048,10330,8.0,11.500000000000002,F,-0.0013299019,-6.7764983
2049,9191,19.0,15.3,F,-0.29382482,-1.3856598
2050,13141,-10.0,-11.75,F,-0.19172177,-1.7488145
2051,6715,4.0,2.799999999999997,F,-0.2001371,-1.7202519
2052,5306,2.0,-3.1,F,-0.104272656,-2.3173692
2053,4821,26.0,12.549999999999974,F,-0.0022707277,-6.2297583
2054,13797,0.0,6.999999999999808,F,-0.008332322,-4.814154
2055,362,25.8,21.1,F,-0.4180291,-1.0887768
2056,2632,13.0,18.900000000000034,F,-0.0023942804,-6.115296
2057,6560,21.0,31.75,F,-0.10899069,-2.2794216
2058,9973,6.000000000000001,9.800000000000002,J,-0.71184707,-0.684038
2059,3047,-2.8,-12.999999999999998,J,-1.0533866,-0.44192114
2060,3468,20.8,13.300000000000002,F,-0.51967865,-0.9163975
2061,5496,21.0,28.400000000000002,F,-0.052468643,-3.0282888
2062,9751,8.000000000000002,0.0,F,-0.25068372,-1.5094727
2063,200,0.0,1.400000000000013,F,-0.47861004,-0.9727163
2064,7791,7.4,14.889999999999999,F,-0.14822768,-2.0128648
2065,14426,17.75,24.800000000000004,F,-0.029142812,-3.6756537
